"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
24,244.184,414.248,552.128,651.632,730.88,802.784,850.52,892.784,917.888,942.272,965.096,977.336,988.664,996.68,1003.4,1008.92,1013.72,1016.744,1018.208,1021.04,1021.064,1022.264,1022.96,1023.392,1023.8,1024.16,1024.64,1024.544,1024.712,1024.856,1024.856,1024.952,1024.952,1024.928,1025,1024.952,1025,1025,1024.976,1025,1024.976,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025
25,260.575,438.65,569.875,674.225,756.725,821.825,874.25,914.175,944.575,965.55,984.8,997.25,1006.7,1015.55,1020.975,1026.425,1030.675,1032.775,1034.9,1035.775,1036.975,1037.675,1038.425,1038.95,1039.1,1039.55,1039.525,1039.775,1039.625,1039.875,1039.875,1040,1039.975,1039.975,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040
26,260.456,441.598,575.94,682.592,762.464,823.694,876.76,910.586,939.524,960.376,974.338,988.794,998.336,1005.07,1010.634,1014.43,1017.68,1020.306,1021.294,1022.75,1023.686,1024.336,1024.674,1025.168,1025.116,1025.584,1025.714,1025.844,1025.948,1025.922,1025.922,1025.896,1025.974,1026,1026,1026,1025.974,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026
27,271.252,453.286,596.872,701.875,780.526,845.218,893.98,927.001,954.325,975.547,991.666,1004.275,1011.781,1017.397,1022.581,1026.82,1029.007,1030.843,1032.895,1034.002,1034.272,1034.434,1034.893,1035.352,1035.541,1035.703,1035.919,1035.838,1035.973,1035.973,1035.946,1035.973,1036,1036,1036,1035.973,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036
28,269.528,452.088,591.668,696.836,777.224,835.548,886.004,917.028,941.864,960.232,976.36,986.104,994.196,999.908,1003.044,1008.308,1009.512,1010.912,1012.032,1012.704,1013.348,1013.992,1014.244,1014.664,1014.72,1014.804,1014.972,1014.888,1014.972,1015,1015,1014.944,1014.944,1015,1014.972,1014.972,1015,1015,1014.972,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015
29,276.817,463.983,602.168,715.471,793.597,851.742,899.592,929.259,955.127,970.758,983.895,993.407,1002.194,1007.646,1010.14,1013.185,1015.157,1016.462,1017.738,1018.376,1018.927,1019.043,1019.478,1019.768,1019.71,1019.797,1019.884,1019.971,1020,1019.971,1019.942,1019.971,1019.942,1020,1019.971,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
30,294.21,481.89,623.43,728.82,805.08,864.78,905.31,938.73,963.75,979.29,991.44,1000.32,1007.19,1011.63,1014.15,1017.24,1018.47,1020.24,1021.02,1021.83,1021.95,1022.37,1022.61,1022.85,1022.79,1022.82,1022.94,1022.94,1022.97,1022.94,1023,1022.97,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
31,301.421,489.715,634.857,733.995,813.82,873.588,912.152,944.268,967.859,985.777,995.79,1004.346,1010.701,1014.111,1017.738,1019.288,1020.714,1021.396,1022.388,1022.636,1023.349,1023.318,1023.69,1023.814,1023.721,1023.876,1023.938,1023.876,1023.938,1024,1023.969,1024,1023.969,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024
32,296.024,493.88,637.464,749.24,823.224,882.68,920.856,950.744,973.816,985.4,998.456,1005.976,1009.56,1014.744,1016.728,1019.288,1019.8,1021.496,1022.104,1022.264,1022.552,1022.712,1022.872,1022.808,1022.936,1022.904,1022.936,1022.968,1023,1023,1023,1022.968,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
33,301.062,503.055,650.4,753.492,829.161,892.62,925.686,955.716,973.866,987.825,995.58,1003.863,1008.252,1012.212,1014.885,1016.436,1017.228,1018.185,1019.01,1019.538,1019.637,1019.571,1019.736,1019.967,1019.901,1019.967,1019.934,1019.934,1019.967,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
34,314.974,515.948,658.85,763.944,843.47,892.838,926.736,952.27,972.092,986.61,995.484,1002.114,1005.174,1008.676,1010.852,1012.246,1012.756,1014.184,1014.184,1014.218,1014.796,1014.762,1014.898,1014.932,1015,1014.932,1014.966,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015
35,320.285,516.88,657.44,772.415,840.175,891.205,927.325,951.895,968.485,980.77,990.115,995.33,1000.02,1002.225,1003.835,1005.725,1005.97,1007.02,1007.37,1007.58,1007.65,1007.825,1007.825,1007.965,1007.965,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
36,319.248,527.112,663.3,769.284,838.944,890.316,922.356,948.312,962.928,976.32,982.44,988.308,991.296,994.932,996.336,996.84,997.452,998.172,998.46,998.856,998.712,998.676,998.856,998.928,998.964,998.964,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
37,327.477,552.03,702.768,801.743,870.97,919.995,953.739,976.901,993.292,1003.504,1011.681,1015.492,1019.858,1021.56,1023.262,1024.113,1024.631,1025.223,1025.445,1025.741,1025.778,1025.852,1025.852,1025.963,1026,1025.963,1025.963,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026
38,333.724,539.912,698.942,802.074,869.98,918.544,947.956,969.73,985.006,995.342,1001.042,1005.146,1008.338,1010.276,1011.378,1012.48,1013.088,1013.696,1013.924,1013.848,1013.81,1013.924,1013.924,1013.962,1013.962,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
39,332.983,553.45,697.789,795.094,864.046,905.581,940.954,960.61,975.586,982.099,988.924,993.175,994.579,997.27,998.089,998.869,999.22,999.571,999.532,999.649,999.844,999.883,999.922,999.883,1000,999.961,999.961,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
40,347.96,577.48,724.2,822.64,891.04,935.4,969.2,988.96,999.92,1008.76,1015.04,1018.84,1020.92,1021.64,1023.56,1024.04,1024.56,1024.36,1024.64,1024.84,1024.8,1024.96,1024.96,1024.92,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025
41,351.385,563.683,717.843,818.211,884.303,923.95,955.397,972.535,986.106,993.896,997.791,1002.752,1004.72,1005.704,1006.647,1006.811,1007.467,1007.795,1007.549,1007.918,1007.877,1007.918,1007.959,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
42,350.306,569.336,712.934,805.544,868.796,912.056,939.44,958.718,969.176,976.316,981.314,983.666,985.808,987.53,987.656,988.286,988.748,988.58,988.832,988.958,988.958,988.958,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989,989
43,368.548,581.226,736.413,837.635,903.124,940.104,965.173,983.362,993.768,999.057,1004.131,1007.356,1009.334,1010.323,1010.882,1011.57,1011.613,1011.742,1011.871,1012,1011.914,1012,1011.957,1012,1011.957,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012
44,356.62,576.004,730.092,826.584,882.64,923.384,948.508,961.664,973.544,979.484,983.928,985.468,988.108,988.548,989.164,989.428,989.736,989.824,989.868,989.912,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990
45,380.83,602.41,754.465,849.19,911.785,949.585,971.14,984.82,997.33,1003.045,1005.7,1007.23,1009.795,1011.055,1010.965,1011.685,1011.595,1011.91,1011.91,1011.955,1011.955,1012,1012,1011.955,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012
46,369.588,598.438,746.696,827.702,893.252,926.924,950.154,965.564,973.108,979.088,982.722,984.746,984.148,985.758,986.08,986.54,986.862,986.816,986.816,986.954,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
47,386.942,620.062,760.075,855.109,915.081,950.19,974.019,986.333,996.25,999.681,1003.535,1005.274,1006.778,1007.248,1007.342,1007.812,1007.906,1007.953,1008,1007.953,1008,1008,1007.953,1008,1008,1008,1008,1008,1007.953,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
48,382.784,610.208,751.424,838.304,889.76,928.304,946.976,961.424,968.096,973.184,975.776,977.792,978.368,979.184,979.328,979.568,980,979.856,979.952,979.952,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980,980
49,385.295,626.669,776.805,857.606,913.515,949.628,968.493,983.683,989.416,993.042,996.325,997.697,999.069,999.363,999.657,999.706,999.804,999.902,999.902,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
50,408.45,643.15,793.95,879.35,939.35,972.05,990.55,1003.35,1010.8,1013.85,1016.25,1017.9,1018.7,1019.2,1019.55,1019.75,1019.9,1019.9,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
