"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,20.36,29.72,38.84,44,50.36,58.64,62.84,66.44,69.08,75.08,76.16,82.88,86.24,86.96,88.64,92.12,91.76,92.36,94.52,94.76,97.28,98.48,99.2,98.84,101.12,99.8,100.64,101.48,101.96,102.2,102.44,102.08,103.4,102.92,102.8,103.16,103.52,103.76,103.04,103.88,103.4,103.64,103.64,103.88,104,103.76,104,103.88,104,103.88,104,104,104,104,104,104,104,104,104,104,104,104,104,103.88,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
13,18.44,26.76,36.25,44.18,46.78,58.35,59.78,65.76,70.44,74.6,76.68,77.46,83.18,83.05,84.87,86.3,89.55,89.81,91.63,92.28,92.41,94.62,92.54,95.01,94.49,95.92,95.92,96.83,96.18,96.57,96.83,97.35,97.48,97.48,97.09,97.48,97.74,97.35,97.87,97.87,97.87,97.74,98,98,97.74,98,98,98,98,97.61,98,97.87,98,98,97.87,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
14,17.64,29.96,37.52,45.92,57.4,64.82,66.08,70.98,77.7,83.44,82.32,88.62,90.02,94.22,95.2,95.9,96.46,96.88,98,100.94,100.52,101.5,102.2,102.34,102.06,103.88,103.6,104.3,103.74,104.16,103.74,104.02,104.16,103.88,104.3,104.86,104.86,104.58,104.86,105,105,105,104.86,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
15,18.75,27.6,42.15,47.25,52.05,55.35,63.75,71.25,69.75,73.8,81.45,83.1,85.95,84.6,88.65,88.5,90.3,91.2,92.1,93.45,93.6,93.45,93.6,94.2,94.95,94.05,94.65,94.65,94.95,94.65,95.4,95.55,95.55,95.4,96,95.4,95.85,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
16,20.4,29.52,40.4,45.52,57.36,60.56,70.96,72.88,79.28,81.68,86.64,88.24,92.88,92.24,94.48,97.52,94.32,96.88,97.84,96.88,99.6,99.92,99.76,99.44,100.88,101.36,101.04,101.36,101.36,101.68,101.68,101.84,101.84,101.68,102,101.84,102,102,102,101.84,101.84,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
17,16.56,25.4,35.6,43.59,49.71,60.08,63.48,63.48,73,71.64,74.19,80.31,80.48,78.61,82.35,84.22,85.58,86.09,87.45,86.94,88.64,88.47,87.11,88.13,88.98,89.32,89.49,89.32,89.49,89.49,89.32,89.49,89.66,89.66,89.83,89.66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
18,18.14,35.42,42.08,49.28,59.9,61.88,68.54,72.5,76.46,81.14,82.94,84.38,84.2,86.72,87.98,89.42,90.5,92.12,92.66,93.38,93.74,93.92,93.38,93.74,94.46,94.1,93.38,94.46,94.28,94.82,95,95,95,94.82,95,95,94.82,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
19,23.43,36.35,43.76,54.02,60.29,63.71,72.07,77.58,84.42,82.71,90.69,90.5,90.5,94.11,94.68,96.39,96.39,95.44,99.05,97.91,98.48,97.72,99.05,99.24,99.62,99.05,99.81,99.81,100,100,99.81,99.81,99.62,100,100,100,100,99.81,100,100,100,100,100,99.81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20,21.6,33.6,41.8,53.4,67.4,70,78,83.8,89.2,88.6,92.8,95,95.8,98,99.8,99,102.2,103,102.8,103.2,103.2,103.8,104.4,104.6,104.6,104.4,104.6,104.6,104.8,104.6,104.8,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
21,21.01,27.94,39.49,50.41,61.75,61.12,70.15,70.99,72.46,77.71,75.61,80.23,82.12,84.85,85.06,85.06,83.8,86.74,86.11,86.74,86.11,86.95,87.16,87.79,87.79,87.79,87.79,88,87.79,88,87.79,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
22,21.16,33.7,42.5,56.8,57.9,66.26,73.74,75.94,78.14,81,82.98,86.72,86.5,87.38,87.38,89.58,89.8,91.12,89.8,91.56,91.56,91.12,91.56,91.34,91.34,91.78,91.56,91.78,92,92,92,92,91.78,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
23,22.86,32.52,48.16,56.67,62.65,71.85,74.84,81.74,84.73,85.19,89.1,88.87,90.94,92.09,92.09,91.17,94.85,93.93,93.93,95.54,94.62,95.31,95.31,95.77,96,96,96,96,95.77,95.77,96,96,96,96,96,96,96,96,95.77,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
24,24.88,35.68,48.16,59.92,69.04,76,75.28,81.76,86.08,91.36,87.76,93.52,94,95.44,96.4,98.08,98.32,98.56,97.6,98.56,98.8,99.04,99.52,99.76,99.76,99.52,99.76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
25,22,41.5,53,64.5,68,76.25,84.5,90,94.5,94,97,99,99.25,99.75,101.75,102.5,102.75,102.5,103.75,102.25,104,103.75,104,104,104,104,103.75,104,103.75,104,103.75,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
26,18.08,31.34,42.26,47.72,61.24,62.54,62.02,66.96,71.12,73.2,75.54,74.5,78.66,77.88,79.18,79.44,79.18,79.96,80.22,80.74,80.48,80.48,80.74,81,80.74,81,81,81,81,80.74,81,81,81,81,81,80.74,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
27,19.74,32.16,44.31,49.17,57,66.99,67.8,72.39,74.55,76.71,80.49,81.3,79.95,82.92,82.65,82.11,82.92,82.65,83.73,84,83.19,83.73,83.73,84,84,84,84,83.73,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
28,18.68,39.12,49.48,53.12,60.4,66.56,70.2,76.64,79.72,81.12,83.92,82.24,84.48,84.2,83.92,85.32,85.04,86.44,86.44,86.72,86.72,86.44,86.72,86.72,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
29,21.56,37.8,55.49,59.26,69.41,67.67,74.92,76.08,83.33,86.52,87.68,87.97,86.81,88.26,88.84,89.42,89.13,89.13,89.71,89.71,89.71,90,89.71,90,90,90,90,90,90,90,90,90,90,90,90,89.71,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
30,21.6,39,48.6,58.2,69,72.6,81.3,82.2,87,87.9,88.5,90.9,89.7,89.4,91.5,92.4,92.7,92.7,92.1,92.7,92.4,93,92.7,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
31,23.77,44.23,50.12,64.69,71.2,77.4,83.91,82.67,86.39,91.35,93.83,92.59,92.28,95.07,94.45,95.38,94.45,95.69,95.07,95.69,95.69,96,96,96,96,95.69,96,96,96,96,95.69,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
32,22.84,42.36,52.92,64.12,76.6,82.68,87.48,91.64,90.36,95.16,95.48,97.4,94.52,97.4,98.68,97.72,98.68,98.68,99,98.36,98.68,98.36,99,99,99,99,99,99,99,99,99,99,98.68,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
33,24.78,37.98,59.76,72.3,79.89,87.48,94.08,90.78,97.05,96.39,97.71,100.68,99.03,101.34,100.68,101.34,101.67,101.67,101.67,101.67,101.67,101.67,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
34,22.06,34.3,46.2,49.94,56.06,59.12,60.14,60.82,66.26,66.6,68.64,68.98,69.32,69.32,69.66,68.64,70,70,70,70,69.66,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
35,21.95,29.3,44.35,49.95,55.2,59.05,63.95,64.65,67.45,66.75,69.55,70.6,71.3,71.3,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
36,19.28,38,51.68,49.16,53.12,62.84,64.64,67.88,67.52,71.12,70.04,72.92,72.56,73.64,73.28,73.28,74,72.92,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
37,20.13,28.27,45.29,57.13,58.98,66.01,68.6,73.41,73.04,75.26,74.15,73.78,75.63,76,75.26,75.63,76,76,75.63,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
38,23.66,35.06,51.4,55.58,63.94,67.74,70.78,71.16,72.3,74.58,76.1,76.86,76.86,77.24,78,78,77.24,78,77.62,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
39,24.62,34.37,49.19,58.94,64.01,71.81,72.59,76.1,74.93,78.44,77.27,78.83,78.05,79.22,79.61,80,79.61,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
40,24.4,42.8,51.6,60.4,68,69.2,72.4,74,80.8,80.4,80.8,80,82,81.6,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
41,24.14,38.49,54.07,64.73,70.47,73.34,78.26,78.67,82.36,81.13,81.95,83.59,84,83.59,82.77,84,83.59,83.59,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
42,19.64,48.2,57.02,68.36,71.3,74.24,78.86,82.22,83.48,85.16,84.32,84.32,84.74,84.74,86,86,85.58,86,85.58,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
43,31.67,46.72,56.61,69.08,70.8,78.54,78.54,85.42,86.71,87.14,87.57,87.57,87.14,87.57,88,88,86.28,87.14,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
44,32.36,43.36,62.72,65.8,76.36,80.32,83.4,86.48,86.48,88.24,88.24,88.68,88.68,89.12,90,90,89.56,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
45,34.4,45.2,65,73.1,75.8,83.9,86.6,87.05,89.3,90.2,90.2,90.2,91.1,92,92,91.55,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
46,32.36,51.22,64.56,75.6,80.66,85.72,87.56,88.02,89.4,93.08,92.62,94,94,94,94,94,93.54,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
47,35.84,52.29,70.15,77.2,81.43,86.13,89.42,94.12,94.12,94.59,94.59,95.06,96,95.53,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
