"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
13,17.712,26.955,36.861,43.816,49.484,56.439,60.495,64.85,69.634,73.001,75.445,78.994,80.541,82.868,86.001,87.197,89.29,90.655,91.266,91.435,92.774,93.541,94.1,94.867,95.075,95.4,95.907,95.985,96.414,96.791,96.609,97.259,97.454,97.454,97.493,97.74,97.61,97.727,97.74,97.74,97.805,97.883,97.896,97.935,97.909,97.961,97.961,97.974,97.948,98,97.974,97.987,98,98,97.987,98,98,98,98,97.987,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
14,18.886,29.232,39.858,48.16,55.86,61.684,67.354,72.422,75.306,80.668,83.832,86.38,88.97,91.7,92.876,94.542,95.858,97.482,99.064,99.988,100.548,101.178,102.088,102.172,102.704,103.068,103.376,103.586,104.034,104.216,104.426,104.454,104.426,104.552,104.538,104.72,104.734,104.776,104.832,104.762,104.916,104.958,104.846,104.916,104.902,104.972,104.986,104.986,105,105,105,104.986,105,105,105,105,104.986,105,104.986,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
15,17.73,28.53,36.945,45.06,51.825,58.62,64.2,68.25,72.63,75.12,78.675,81.36,83.49,84.945,86.61,87.675,89.955,90.195,91.335,91.515,93.15,93.03,93.63,93.855,94.185,94.455,94.845,94.725,95.235,95.46,95.58,95.685,95.745,95.73,95.76,95.805,95.835,95.82,95.835,95.88,95.925,95.91,96,95.955,95.955,95.985,96,96,96,96,95.97,95.985,96,95.985,96,96,95.985,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
16,19.472,30.304,39.136,48.464,57.296,63.888,69.472,73.696,77.888,81.872,83.968,87.264,89.92,91.568,93.712,94.368,96.16,96.848,97.776,98.4,98.816,99.52,99.872,100.48,100.672,100.864,100.832,101.248,101.456,101.536,101.456,101.552,101.76,101.872,101.84,101.872,101.856,101.968,101.952,101.984,102,101.968,101.968,101.952,102,101.968,101.984,102,102,101.984,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
17,17.308,27.763,37.606,45.324,51.733,57.598,63.123,67.135,71.266,73.901,75.516,77.539,79.885,81.806,83.217,84.39,85.189,85.903,86.889,87.501,87.96,88.232,88.385,88.725,89.099,89.133,89.405,89.49,89.541,89.643,89.677,89.779,89.779,89.847,89.864,89.949,89.915,89.932,89.983,89.966,89.983,89.983,89.949,89.983,90,90,89.983,89.983,90,90,90,90,89.983,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
18,19.508,30.038,41.342,50.342,57.092,60.962,66.758,71.888,75.02,78.854,81.644,83.966,85.982,87.188,88.466,89.798,90.5,91.562,92.228,92.282,93.38,93.686,93.794,94.046,94.154,94.316,94.532,94.658,94.676,94.766,94.802,94.802,94.838,94.946,94.91,94.964,94.946,94.982,94.982,95,94.964,95,95,94.982,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
19,20.447,33.12,43.969,53.564,60.632,67.548,72.241,77.523,81.228,85.028,86.795,89.949,91.526,93.426,94.414,95.212,96.637,97.074,97.302,98.214,98.537,98.651,98.784,99.069,99.297,99.544,99.62,99.658,99.582,99.772,99.867,99.924,99.924,99.924,99.962,100,99.981,99.981,100,99.981,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20,21.16,34.74,48.1,57.76,66.52,70.06,79.24,84.04,87.12,90.42,92.96,95.06,96.88,98.78,99.2,100.06,101.54,102.24,103.02,102.88,103.48,103.92,104.2,104.24,104.44,104.42,104.62,104.8,104.78,104.82,104.84,104.98,104.94,104.92,104.96,104.96,104.98,105,104.96,105,105,105,104.98,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
21,18.112,30.271,41.968,50.2,55.618,61.624,65.593,69.772,74.854,76.681,78.97,80.65,81.679,83.107,84.199,85.312,85.564,86.404,86.425,87.034,87.265,87.139,87.181,87.622,87.559,87.664,87.832,87.958,87.895,87.832,87.958,87.916,87.979,87.979,87.958,88,87.979,88,87.958,88,88,88,88,88,88,88,87.979,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
22,19.224,32.38,44.898,53.588,60.188,65.82,72.134,75.016,78.778,80.67,83.024,84.762,86.368,86.918,88.128,89.316,89.448,90.086,90.394,90.746,90.9,91.274,91.472,91.406,91.67,91.648,91.912,91.956,91.934,91.934,91.868,91.978,92,92,91.956,92,91.978,91.978,92,91.978,92,91.978,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
23,21.572,36.154,46.159,56.762,63.409,70.447,76.289,79.44,81.901,85.512,87.145,89.192,90.089,91.515,92.688,93.746,93.999,94.344,94.666,95.218,95.218,95.379,95.77,95.586,95.816,95.839,95.839,95.885,95.931,95.908,95.977,95.954,95.954,96,96,96,96,96,95.977,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
24,21.832,37.264,51.256,60.016,67.192,73.744,79.672,84.952,86.656,89.272,92.248,93.112,95.224,96.352,96.448,97.816,98.272,98.608,98.776,99.016,99.232,99.424,99.64,99.712,99.712,99.832,99.928,99.952,99.928,99.952,99.976,99.976,99.976,100,99.976,100,100,99.976,100,100,100,100,100,100,100,99.976,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
25,24.625,39.85,52.025,62.85,70.075,78.35,83.85,89.025,92.075,94.925,96.1,98.375,99.575,100.675,101.55,102.175,102.075,102.6,102.875,103.45,103.375,103.7,103.65,103.825,103.9,103.775,103.9,103.925,103.975,103.95,104,104,104,104,104,103.975,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
26,19.146,33.394,42.91,50.632,57.444,62.488,66.206,69.404,71.432,74.136,75.878,76.32,77.672,78.816,79.232,79.856,80.09,80.012,80.168,80.376,80.688,80.714,80.844,80.948,80.792,80.922,80.896,80.974,81,80.974,80.974,81,80.974,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
27,20.577,33.726,44.013,52.302,59.592,65.451,69.42,72.363,75.954,77.736,78.843,79.707,80.787,81.786,82.029,82.569,82.596,83.109,83.676,83.568,83.757,83.649,83.892,83.703,83.919,83.892,83.973,83.919,83.919,84,84,84,84,83.973,84,84,83.973,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
28,21.564,35.9,46.288,55.752,63.508,68.772,72.776,76.248,77.704,80.588,81.736,82.8,83.696,84.536,85.544,85.572,86.16,86.216,86.524,86.748,86.608,86.916,86.916,86.888,86.916,86.972,86.916,86.944,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
29,22.14,37.336,49.458,59.695,65.785,70.309,75.529,79.705,81.967,83.562,85.592,86.549,87.506,87.825,88.492,89.014,89.072,89.333,89.42,89.71,89.768,89.768,89.855,90,89.913,89.971,89.971,89.971,90,90,90,89.971,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
30,21.48,39.42,52.14,61.38,68.67,74.55,78.96,83.61,84.63,86.61,88.83,89.43,90.03,91.05,91.59,92.01,92.28,92.67,92.64,92.58,92.82,92.94,92.85,92.94,93,92.88,92.97,92.97,93,92.97,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
31,25.01,40.479,55.049,65.372,73.494,76.966,82.639,86.08,88.591,90.637,92.435,93.458,93.396,93.861,94.884,95.287,95.349,95.349,95.783,95.69,95.814,95.814,95.907,96,95.938,95.969,95.938,95.969,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
32,26.904,42.872,56.472,67.672,75.448,81.464,85.592,88.984,93.016,94.392,94.808,96.184,97.016,97.272,97.912,98.04,98.328,98.232,98.712,98.808,98.808,98.936,98.84,98.904,99,98.968,99,99,99,98.968,99,99,99,99,99,98.968,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
33,27.651,44.118,60.057,68.802,78.801,86.094,88.371,92.958,95.07,97.248,97.578,98.601,100.086,100.152,101.274,100.449,101.604,101.604,101.736,101.736,101.769,101.868,101.835,101.901,101.967,102,102,101.967,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
34,19.714,31.376,40.998,48.954,54.632,59.018,61.976,63.642,65.648,67.042,67.586,68.3,68.436,68.946,69.456,69.558,69.456,69.762,69.66,69.932,69.864,69.966,69.898,69.932,69.966,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
35,21.18,34.41,43.86,51.315,56.04,61.185,63.565,64.615,68.43,69.27,69.865,70.32,70.81,71.16,71.37,71.58,71.615,71.895,71.93,71.93,71.86,71.965,72,71.965,72,72,71.965,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
36,20.9,34.976,44.372,53.48,58.34,63.128,66.584,68.276,70.004,71.012,71.876,72.452,72.596,73.064,73.208,73.46,73.856,73.964,74,73.892,73.928,73.964,74,73.964,73.964,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
37,20.944,35.485,46.844,55.872,61.755,64.049,68.452,70.487,71.856,73.299,74.076,74.705,75.26,75.408,75.556,75.519,75.741,75.852,75.852,75.926,75.963,75.926,75.963,76,76,76,76,75.963,75.963,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
38,23.698,38.29,49.234,57.062,61.432,67.626,70.476,72.794,73.63,74.96,75.872,76.708,77.202,76.936,77.392,77.658,77.772,77.848,77.886,77.886,77.924,77.962,78,78,77.962,78,78,77.962,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
39,23.918,38.231,51.101,59.096,64.751,69.548,73.175,75.632,76.178,77.894,78.44,78.83,79.532,79.493,79.649,79.766,79.883,79.844,80,79.961,80,79.961,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
40,24.84,41.32,52.88,62.4,67.56,71.56,74.8,76.52,78.04,78.92,80.48,80.72,81.2,81.44,81.6,81.84,81.84,81.88,82,82,81.96,82,81.96,81.96,81.96,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
41,24.96,42.508,54.562,64.566,69.773,74.078,76.005,80.064,80.72,81.335,82.811,82.442,83.59,83.344,83.467,83.795,83.877,83.959,83.959,83.918,83.918,83.959,84,84,84,83.959,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
42,25.856,41.942,56.096,64.118,71.552,76.34,79.028,81.212,82.724,83.354,84.32,84.95,85.118,85.538,85.958,85.748,85.79,86,85.874,85.916,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
43,27.499,44.269,59.491,67.446,73.165,77.121,81.249,83.313,84.947,86.065,86.624,87.226,86.71,87.699,87.785,87.828,87.871,88,88,88,87.957,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
44,29.5,48.376,59.332,69.628,75.744,80.144,84.588,85.864,86.832,87.844,88.856,89.164,89.252,89.692,89.56,89.824,89.824,89.868,89.912,90,90,90,89.956,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
