"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,194.4656,297.9896,385.9424,468.2504,537.8924,602.5652,660.1856,710.9756,756.122,795.5156,831.5828,861.9908,890.5892,913.616,935.51,954.6128,970.9484,985.364,998.0504,1009.5152,1019.8796,1027.7876,1034.7632,1041.1892,1046.7356,1051.5512,1055.522,1059.0452,1062.4592,1064.8628,1066.9796,1069.0784,1070.4596,1071.9764,1073.1488,1074.0956,1074.872,1075.5956,1076.3492,1076.738,1077.158,1077.506,1077.7988,1077.9704,1078.1708,1078.3436,1078.4792,1078.5872,1078.6628,1078.7048,1078.7792,1078.844,1078.8824,1078.9028,1078.9328,1078.9544,1078.9664,1078.9628,1078.9736,1078.988,1078.9928,1078.9904,1078.9892,1078.9964,1078.994,1078.994,1078.9976,1078.9988,1078.9988,1079,1078.9988,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079
13,195.7547,303.6209,396.6333,480.6848,555.3386,619.205,676.6585,727.3624,771.8822,809.9176,844.2961,874.6758,901.5741,923.3647,942.3135,959.6659,974.4859,986.858,998.6425,1008.4874,1017.473,1023.7871,1030.2299,1035.2713,1039.7823,1043.8656,1046.9401,1049.7624,1052.2337,1054.3514,1055.9972,1057.1165,1058.3814,1059.3577,1060.2157,1060.8215,1061.4611,1061.9538,1062.2619,1062.6168,1062.8703,1063.0666,1063.2187,1063.4397,1063.5268,1063.6646,1063.74,1063.779,1063.8284,1063.8765,1063.896,1063.9077,1063.9376,1063.9545,1063.9662,1063.9753,1063.987,1063.9883,1063.9857,1063.9844,1063.9974,1063.9974,1063.9987,1063.9961,1063.9987,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064
14,200.9802,313.9966,413.3714,500.793,579.1524,644.8138,702.6954,753.7968,797.747,835.253,866.9812,897.3486,922.1454,942.7688,961.246,976.8644,990.5914,1002.1848,1011.912,1020.4828,1027.2462,1033.6064,1038.323,1043.0284,1046.9078,1049.9864,1052.393,1054.6568,1056.4082,1057.8404,1059.1788,1060.2736,1061.2256,1061.9424,1062.4156,1062.9798,1063.2794,1063.7288,1064.0228,1064.1796,1064.3224,1064.51,1064.5548,1064.6724,1064.7578,1064.7914,1064.8698,1064.9006,1064.9146,1064.951,1064.9454,1064.9524,1064.9706,1064.972,1064.986,1064.9902,1064.9958,1064.9972,1064.9944,1064.9958,1064.9972,1064.9986,1064.9986,1065,1064.9986,1065,1064.9986,1065,1065,1065,1065,1065,1065,1065,1065,1065,1064.9986,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065
15,203.883,323.403,427.401,517.4325,594.4755,662.9025,719.574,770.8095,812.415,850.1535,881.727,909.15,931.8495,951.561,967.26,982.236,993.7365,1004.958,1013.2335,1020.147,1026.132,1031.5035,1035.72,1039.32,1042.2525,1044.8145,1046.9535,1048.7415,1049.9505,1051.032,1052.061,1052.706,1053.4335,1053.945,1054.308,1054.6815,1054.986,1055.1675,1055.376,1055.532,1055.628,1055.691,1055.8125,1055.835,1055.847,1055.9025,1055.931,1055.9385,1055.943,1055.9625,1055.982,1055.982,1055.991,1055.997,1055.994,1055.9955,1056,1056,1055.9985,1055.9985,1055.9985,1055.9985,1055.997,1056,1055.9985,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056
16,207.8752,334.2688,443.304,533.9248,614.2544,682.0144,740.8976,790.2128,832.0096,868.7376,897.7952,923.7072,944.856,962.952,979.008,991.8448,1002.5264,1011.672,1018.4912,1025.44,1030.352,1034.8288,1038.336,1041.088,1043.5392,1045.5344,1047.1856,1048.5056,1049.7216,1050.6784,1051.2368,1051.8144,1052.208,1052.6144,1052.872,1053.1376,1053.3616,1053.4752,1053.6224,1053.7136,1053.792,1053.8256,1053.864,1053.9232,1053.92,1053.9312,1053.9504,1053.9584,1053.9776,1053.9824,1053.9888,1053.992,1053.9936,1053.9952,1053.9952,1053.9968,1053.9984,1054,1054,1054,1053.9984,1053.9984,1054,1054,1054,1053.9968,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054
17,211.9452,343.6816,454.2309,547.6816,629.6148,696.8005,754.7977,801.8299,843.8488,876.9682,905.6608,929.6427,949.038,966.4579,980.8943,992.0004,1001.2178,1008.895,1015.2666,1020.9956,1025.2286,1029.0485,1031.8756,1034.2386,1036.3228,1038.016,1039.1601,1040.0305,1040.7904,1041.603,1042.1487,1042.5159,1042.7913,1043.1313,1043.3081,1043.4441,1043.5954,1043.6974,1043.7484,1043.813,1043.8691,1043.9167,1043.915,1043.9643,1043.9592,1043.9558,1043.9711,1043.9813,1043.9932,1043.9898,1043.9966,1043.9983,1043.9983,1043.9966,1043.9966,1044,1043.9983,1044,1044,1044,1044,1044,1044,1044,1044,1043.9983,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044
18,217.342,354.7468,470.0314,567.7462,649.3348,717.8734,774.5626,820.549,862.0822,893.0278,921.9664,944.4592,963.2368,977.707,990.766,1001.0386,1009.2484,1015.9624,1022.0356,1026.523,1030.1536,1033.2874,1035.5104,1037.6686,1039.0672,1040.2858,1041.2956,1042.2316,1042.7788,1043.281,1043.6266,1044.0478,1044.2152,1044.4168,1044.5482,1044.6634,1044.7282,1044.811,1044.865,1044.8902,1044.9118,1044.9424,1044.9496,1044.964,1044.9838,1044.9856,1044.9838,1044.9874,1044.9946,1045,1044.9982,1045,1045,1044.9964,1045,1044.9982,1045,1045,1044.9982,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045
19,222.3084,365.063,483.6629,582.4762,663.8456,730.8149,787.946,834.2186,873.275,903.0195,929.8798,951.0135,967.8399,982.3198,993.5754,1002.3914,1010.2441,1016.5312,1021.1178,1025.2978,1028.4461,1030.6691,1032.7705,1034.243,1035.5654,1036.656,1037.4502,1037.9423,1038.4572,1038.803,1039.0633,1039.3426,1039.4927,1039.5858,1039.6846,1039.7682,1039.8442,1039.8594,1039.9012,1039.9411,1039.9601,1039.9753,1039.9791,1039.9848,1039.9886,1039.9924,1039.9886,1040,1040,1040,1039.9981,1040,1040,1039.9981,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040
20,231.336,380.294,501.574,605.198,688.472,755.182,811.474,858.476,895.728,925.286,950.4,970.92,986.604,999.762,1009.78,1018.558,1024.926,1030.022,1034.45,1037.656,1040.7,1042.548,1044.242,1045.596,1046.512,1047.364,1048.002,1048.478,1048.812,1049.206,1049.312,1049.562,1049.62,1049.708,1049.8,1049.858,1049.876,1049.908,1049.938,1049.966,1049.964,1049.968,1049.988,1049.992,1049.986,1049.992,1050,1049.996,1049.998,1049.998,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050
21,234.3872,385.0853,509.8526,611.7404,693.3611,760.643,814.2392,859.49,894.3164,923.8802,946.7387,964.3325,978.8981,990.7694,1000.1186,1007.4623,1013.2961,1018.0589,1021.7969,1024.4408,1026.7319,1028.2397,1029.7055,1030.7555,1031.3624,1032.0659,1032.5825,1032.8723,1033.2356,1033.3826,1033.5779,1033.6577,1033.7627,1033.811,1033.8971,1033.8719,1033.9076,1033.937,1033.9475,1033.9664,1033.9916,1033.9958,1033.9874,1033.9895,1033.9979,1033.9979,1033.9979,1034,1033.9979,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034
22,240.7362,398.1462,524.0148,626.6932,711.1886,778.3986,831.7552,875.3548,907.8444,934.328,956.8956,973.5914,986.6022,998.1654,1006.0216,1012.6018,1017.609,1021.602,1024.6336,1027.069,1028.9434,1030.446,1031.6802,1032.4018,1033.0772,1033.6052,1033.9572,1034.2256,1034.4192,1034.571,1034.6612,1034.7228,1034.8306,1034.8944,1034.8878,1034.9362,1034.9538,1034.9538,1034.9912,1034.9802,1034.9956,1034.9934,1034.9912,1035,1035,1035,1034.9978,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035
23,244.0039,408.4654,536.9365,640.6274,724.8626,789.8905,841.6198,882.8565,915.4268,942.1735,962.0639,977.7591,989.9284,1000.0829,1007.689,1013.1262,1017.5744,1020.9393,1023.6809,1025.836,1027.3172,1028.5776,1029.2975,1030.0979,1030.5418,1030.9029,1031.172,1031.3905,1031.6435,1031.7562,1031.7539,1031.8574,1031.8827,1031.9034,1031.9517,1031.9517,1031.9609,1031.9793,1031.9954,1031.9885,1031.9931,1031.9931,1031.9931,1032,1031.9954,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032
24,249.9248,414.9776,546.4832,651.6008,733.652,798.2744,848.8664,889.5392,919.304,944.6648,962.948,977.444,989.2592,997.7936,1004.0552,1009.5056,1012.8992,1016.1296,1018.028,1020.0416,1021.3064,1022.2832,1023.0368,1023.524,1023.9752,1024.2344,1024.4312,1024.5704,1024.7,1024.796,1024.8512,1024.9136,1024.9088,1024.9352,1024.9616,1024.964,1024.9832,1024.988,1024.9928,1024.9952,1024.9952,1025,1025,1024.9952,1024.9952,1024.9976,1024.9976,1025,1024.9976,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025
25,259.295,434.2475,569.7725,674.615,757.875,823.395,873.67,913.155,942.815,964.8125,984.2575,997.5325,1008.165,1015.775,1021.415,1026.4575,1029.945,1032.68,1034.4975,1036.03,1037.23,1037.8975,1038.33,1038.9375,1039.185,1039.4325,1039.6125,1039.7275,1039.785,1039.8375,1039.885,1039.94,1039.9475,1039.9625,1039.975,1039.985,1039.9875,1039.995,1039.9975,1039.9975,1040,1039.9975,1039.9975,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040
26,262.7908,437.5446,573.9536,678.2708,762.451,824.2426,872.6208,909.5304,938.1044,959.9184,976.7222,988.7576,998.1306,1005.148,1010.6366,1015.0254,1017.9504,1020.0122,1021.4968,1022.7942,1023.7796,1024.5388,1024.8378,1025.1134,1025.402,1025.5398,1025.6698,1025.779,1025.8752,1025.896,1025.909,1025.948,1025.9766,1025.9766,1025.9844,1025.9896,1025.9896,1026,1025.9974,1025.9974,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026
27,273.1987,453.4777,591.0508,701.3971,780.4342,844.5187,891.8902,926.1316,954.4708,976.1464,992.2951,1002.4525,1011.3571,1017.9586,1022.9698,1026.4555,1029.0745,1030.9564,1032.3712,1033.3891,1034.0101,1034.5879,1035.055,1035.2899,1035.5491,1035.649,1035.7489,1035.8407,1035.8866,1035.919,1035.9487,1035.9676,1035.9838,1035.9676,1035.9919,1035.9919,1035.9973,1035.9946,1036,1035.9919,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036
28,271.8968,452.62,595.9016,697.5136,778.652,839.0284,883.3636,916.2972,942.6228,961.2904,975.786,986.6248,993.8068,999.502,1004.0324,1006.9472,1009.274,1010.9008,1012.0684,1012.97,1013.488,1013.9108,1014.2776,1014.4736,1014.65,1014.7536,1014.7984,1014.874,1014.93,1014.9552,1014.958,1014.972,1014.9832,1014.9888,1014.9916,1014.9972,1014.9972,1014.9944,1015,1014.9944,1015,1015,1014.9972,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015
