"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,183.2,293.36,389.36,468.44,544.04,600.92,657.56,704.84,757.88,778.4,827.48,859.64,885.2,907.88,939.56,955.88,968.36,983.48,1001.84,1011.56,1015.52,1026.68,1034.6,1037,1046.96,1048.4,1057.28,1059.92,1059.68,1065.2,1064.96,1069.88,1071.2,1070.96,1073.48,1074.08,1074.68,1075.76,1075.4,1076.12,1077.44,1077.68,1078.4,1078.16,1078.52,1078.4,1078.52,1078.64,1078.76,1078.64,1078.52,1078.88,1078.88,1078.88,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079
13,189.49,298.3,394.37,495.25,561.03,622.26,686.09,733.02,766.82,813.36,841.96,879.66,899.16,922.17,936.47,959.09,977.16,995.49,1001.6,1007.19,1019.8,1022.01,1028.12,1034.62,1042.29,1042.55,1049.31,1050.09,1052.56,1053.08,1056.07,1056.85,1058.02,1059.19,1060.1,1061.4,1061.53,1062.05,1061.79,1063.35,1063.22,1062.57,1063.09,1063.61,1063.74,1064,1064,1064,1063.61,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064
14,198.96,315.86,405.88,519.84,583.82,646.68,700.02,750.28,796.62,834.56,862.84,898.96,919.12,939.14,964.06,975.96,992.76,999.2,1008.58,1021.88,1029.3,1031.82,1039.8,1043.16,1047.78,1050.02,1051,1053.38,1056.88,1058.28,1059.96,1060.1,1061.36,1061.78,1062.48,1063.46,1062.9,1063.46,1063.88,1063.88,1064.58,1064.16,1064.86,1064.58,1064.86,1064.86,1064.72,1065,1064.58,1064.86,1065,1064.86,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065
15,204.75,324.45,432.6,511.5,584.7,660.45,724.8,775.8,813.45,857.7,875.7,904.05,934.95,951.3,965.85,987.6,993.6,1005.15,1014.6,1020.75,1029.9,1032.6,1033.2,1039.8,1042.65,1045.2,1048.65,1048.2,1049.25,1051.5,1049.7,1051.65,1054.5,1054.5,1054.95,1053.9,1054.5,1055.25,1055.55,1055.25,1055.4,1056,1055.85,1056,1055.85,1055.85,1055.55,1056,1055.85,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056
16,198,343.92,447.6,525.36,601.36,689.2,735.6,792.24,822.64,868.56,898.8,919.76,938,961.84,987.12,990.32,1003.76,1014.96,1017.36,1023.92,1027.76,1035.92,1038.96,1039.6,1045.2,1046,1046.96,1049.2,1050.8,1050.16,1051.76,1050.96,1052.08,1051.76,1052.88,1052.72,1053.36,1053.04,1053.68,1053.2,1053.52,1054,1053.84,1053.84,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054
17,204.71,336.46,458.86,541.48,643.65,704.17,762.48,805.32,855.13,868.9,902.73,930.27,949.48,966.82,977.53,991.64,1001.67,1009.15,1014.76,1024.28,1026.66,1029.04,1033.12,1032.78,1034.99,1038.73,1037.54,1040.77,1041.45,1041.11,1041.79,1043.49,1043.15,1043.15,1043.66,1042.98,1043.66,1042.98,1043.83,1043.66,1044,1043.83,1043.83,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044
18,222.04,363.88,460,576.82,655.66,716.86,760.6,812.8,857.62,893.8,926.2,947.98,965.26,978.94,986.5,1001.62,1011.34,1018.36,1021.78,1027.54,1029.7,1033.12,1034.02,1036.54,1038.7,1040.86,1041.4,1042.48,1043.02,1043.38,1043.56,1043.38,1043.56,1045,1043.92,1044.82,1044.82,1045,1044.64,1045,1045,1044.82,1044.82,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045
19,226.61,367.97,485.01,578.3,650.12,739.8,782.36,840.31,871.09,913.27,939.68,949.37,962.1,977.3,997.82,1004.09,1006.18,1014.16,1022.14,1025.18,1030.69,1031.07,1031.83,1033.73,1036.77,1034.68,1036.58,1038.48,1039.24,1039.43,1038.29,1039.24,1039.24,1039.43,1039.24,1039.81,1039.81,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040
20,236,384.2,485.4,587.8,680.4,750.6,821.2,849.8,903.4,922.4,954.6,967.4,991.2,1002,1012.8,1021.8,1024.2,1031.4,1034.8,1035.6,1040.6,1042.8,1046.2,1046,1044.8,1046.6,1048.2,1047.6,1048.4,1049.6,1049.4,1050,1049.8,1049.6,1049.4,1050,1049.6,1050,1050,1050,1049.8,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050
21,228.65,382.16,514.88,611.27,693.17,758.06,813.71,868.1,893.09,919.34,944.96,965.75,976.88,997.04,1006.07,1007.96,1015.1,1020.56,1020.14,1022.87,1026.44,1026.86,1028.54,1030.22,1032.74,1032.95,1031.69,1033.37,1033.16,1033.16,1033.79,1033.58,1033.37,1034,1034,1033.58,1033.79,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034
22,239.92,388.42,514.48,626.46,716.22,778.92,820.28,875.5,911.8,944.8,960.42,966.36,987.7,995.84,1008.6,1012.34,1017.62,1023.34,1023.78,1025.98,1029.94,1030.38,1032.8,1031.92,1034.12,1032.58,1034.12,1034.12,1034.34,1034.56,1034.12,1034.56,1035,1034.78,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035
23,243.33,406.17,540.26,639.16,708.16,796.94,848.92,876.98,920.91,942.07,960.47,980.25,992.44,1001.64,1009.23,1013.37,1016.36,1022.11,1024.41,1025.33,1027.17,1029.01,1028.55,1030.62,1030.39,1031.31,1030.85,1032,1031.77,1031.77,1031.54,1032,1032,1031.77,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032
24,262.76,414.68,547.16,650.84,724.28,796.04,854.6,892.04,922.04,945.32,958.04,980.6,987.8,996.44,1001.96,1012.28,1012.04,1014.44,1014.92,1019.48,1019,1020.44,1021.16,1023.8,1024.04,1024.28,1025,1025,1024.76,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025
25,262.5,443,575.5,662,764,833.75,882.75,907.75,944.25,972,990.5,1004.75,1006.25,1020.25,1025.75,1026.75,1029,1033.5,1035,1036.25,1037.25,1037.5,1038.5,1038.5,1038,1039,1039.5,1040,1039.75,1039.75,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040
26,279.54,432.94,573.08,696.06,758.2,823.46,872.34,905.62,936.04,957.62,983.36,988.3,1000.78,1008.06,1010.66,1012.48,1014.56,1019.76,1021.84,1024.18,1022.62,1024.96,1024.96,1025.22,1025.74,1025.48,1024.96,1025.74,1025.74,1026,1025.74,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026
27,266.77,427.69,593.2,693.37,774.37,837.82,886.96,917.2,968.23,977.68,994.15,1006.57,1011.16,1017.37,1021.69,1024.66,1030.33,1030.87,1034.65,1034.11,1034.11,1034.92,1034.92,1035.46,1035.19,1035.19,1035.46,1036,1036,1035.73,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036
28,285.88,467.88,591.92,700.56,780.08,843.36,887.04,915.88,951.72,963.2,972.72,986.16,995.12,1003.8,1002.96,1007.16,1011.08,1011.64,1010.8,1011.92,1013.6,1013.32,1013.88,1014.72,1015,1014.72,1014.72,1015,1014.72,1015,1015,1014.72,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015
29,291.52,464.07,640.39,711.15,796.99,852.38,899.94,928.94,960.55,965.77,988.68,1000.28,1003.76,1008.98,1010.72,1015.36,1014.78,1016.52,1017.68,1018.84,1016.81,1018.84,1019.71,1019.71,1019.71,1020,1019.71,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
30,283.5,478.8,621.6,721.2,793.2,860.1,901.5,944.4,966.6,975,990.6,1002.9,1007.7,1014.3,1017.3,1018.5,1019.1,1022.7,1020.6,1021.2,1022.4,1022.7,1022.7,1023,1023,1023,1023,1023,1023,1022.7,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
31,282.79,488.63,638.36,740.97,816.3,877.06,912.4,944.33,969.13,985.87,993,1005.71,1008.19,1019.04,1015.32,1018.42,1021.52,1021.21,1021.52,1023.69,1023.69,1023.07,1023.69,1024,1024,1023.69,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024
32,278.04,462.04,657.88,750.68,801.88,878.04,927.96,944.6,976.28,988.44,995.48,1005.72,1010.2,1014.68,1016.6,1017.24,1018.84,1021.72,1022.04,1022.68,1022.68,1022.68,1023,1022.68,1022.68,1023,1023,1023,1022.68,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
33,284.1,510.15,640.5,756.66,845.76,899.22,926.61,954.66,971.49,989.64,996.9,1007.13,1009.44,1014.06,1014.39,1015.71,1017.36,1019.67,1018.68,1019.67,1019.67,1019.67,1020,1019.67,1019.34,1019.67,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
34,310.18,508.06,658.34,754.22,835.14,896,928.64,948.02,971.14,988.82,999.02,1002.42,1005.48,1006.5,1012.28,1013.3,1012.62,1013.98,1014.32,1014.66,1014.66,1014.66,1015,1014.66,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015
