"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,1968.8948,2985.5528,3889.5668,4701.6368,5425.8692,6070.2656,6644.2976,7152.9716,7600.3076,8001.422,8358.2864,8670.5072,8948.9348,9193.9064,9405.7016,9592.0748,9759.548,9903.3056,10029.0068,10141.3916,10237.724,10321.88,10394.5688,10456.5428,10511.3012,10558.3148,10599.7268,10634.5508,10664.8328,10690.184,10712.06,10731.0992,10747.0952,10760.3852,10771.7372,10781.7428,10789.6028,10796.6936,10802.1764,10807.1312,10811.1224,10814.1668,10817.0372,10819.208,10821.2756,10822.9292,10824.1508,10825.028,10825.9424,10826.4956,10827.0956,10827.4652,10827.8612,10828.0796,10828.3136,10828.5524,10828.6052,10828.6892,10828.7684,10828.8332,10828.8752,10828.928,10828.928,10828.9484,10828.97,10828.9736,10828.9736,10828.982,10828.9964,10828.9952,10828.9964,10828.9976,10828.9964,10828.9976,10828.9976,10829,10828.9988,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829,10829
13,1990.5736,3077.8065,4039.5452,4884.2163,5632.014,6293.0354,6872.3492,7378.7603,7830.8444,8221.4944,8567.3789,8865.2492,9128.7124,9356.3216,9554.5807,9727.9877,9876.2124,10006.6167,10118.2529,10214.7987,10296.9236,10369.9212,10430.8951,10484.1587,10527.3278,10565.5374,10597.7033,10626.4827,10648.8726,10668.4571,10685.3402,10699.0695,10711.7796,10721.0057,10729.3842,10736.0493,10741.3429,10746.0047,10749.7747,10752.9584,10755.4648,10757.5955,10759.3362,10760.7298,10761.8491,10762.6109,10763.4208,10763.9343,10764.3867,10764.7806,10765.0549,10765.2603,10765.4215,10765.5567,10765.7205,10765.7543,10765.7998,10765.8622,10765.9038,10765.9467,10765.9402,10765.961,10765.9805,10765.9805,10765.9922,10765.9935,10765.9974,10765.9961,10765.9974,10765.9987,10765.9987,10766,10765.9974,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766,10766
14,2023.1946,3177.1418,4185.1194,5058.8104,5835.7712,6504.2418,7090.6934,7595.9352,8038.3002,8421.9996,8752.3366,9038.8872,9284.3114,9497.5034,9679.6056,9838.5952,9970.6852,10089.3968,10185.9576,10270.4378,10340.3734,10401.475,10451.994,10495.4682,10530.968,10561.8492,10587.6302,10608.0646,10626.581,10642.219,10653.8698,10664.2578,10673.1016,10680.278,10685.6232,10690.6772,10694.509,10697.4224,10700.0614,10702.0256,10703.8652,10705.1672,10705.9358,10707.0516,10707.6508,10708.2262,10708.635,10708.901,10709.1754,10709.3644,10709.4904,10709.6542,10709.7746,10709.811,10709.8376,10709.9006,10709.9104,10709.9356,10709.9594,10709.9804,10709.9874,10709.9832,10709.9916,10709.9958,10709.9972,10709.9986,10709.9986,10709.9972,10710,10710,10709.9986,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710
15,2065.62,3274.4685,4328.5995,5236.3515,6028.7415,6705.6105,7291.545,7796.094,8222.52,8596.167,8915.754,9185.808,9416.439,9615.882,9780.1815,9922.572,10044.4215,10144.9785,10231.935,10304.916,10363.3665,10415.79,10457.4,10491.9645,10521.567,10546.401,10566.7095,10583.6235,10597.3005,10608.429,10617.7365,10625.25,10630.9935,10636.4265,10640.268,10643.496,10646.2275,10648.146,10649.853,10651.314,10652.3085,10653.0705,10653.816,10654.3065,10654.68,10654.9875,10655.2365,10655.3835,10655.6115,10655.7345,10655.7555,10655.841,10655.886,10655.9055,10655.91,10655.9715,10655.964,10655.982,10655.9865,10655.9925,10655.985,10655.9955,10655.997,10655.9955,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656
16,2108.1328,3388.2464,4481.5472,5417.7168,6222.3856,6909.3984,7492.8656,7988.3888,8411.0672,8773.0704,9069.2912,9330.7472,9545.5136,9727.1408,9882.7952,10010.7056,10116.2544,10206.9888,10279.9264,10342.4976,10393.7664,10436.6032,10471.9344,10500.7056,10524.0064,10544.0416,10559.8352,10572.7584,10582.8656,10591.9712,10598.72,10604.224,10608.6448,10612.0032,10614.8704,10617.1392,10618.8336,10620.2192,10621.1952,10622.152,10622.8384,10623.2208,10623.76,10624.0208,10624.2832,10624.4832,10624.568,10624.6736,10624.8032,10624.8432,10624.9008,10624.904,10624.9248,10624.952,10624.9776,10624.976,10624.9888,10624.992,10624.9968,10624.9968,10624.9984,10625,10624.9984,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625
17,2155.3252,3494.8249,4631.0692,5586.6613,6404.0434,7092.3003,7671.441,8159.086,8565.9606,8914.4623,9201.7317,9443.742,9644.5732,9812.2085,9952.5248,10066.0967,10161.2117,10241.1899,10306.0789,10358.4049,10402.8225,10437.0843,10465.0578,10488.8901,10507.9216,10523.8999,10536.3932,10546.7717,10554.3452,10561.0483,10565.6366,10570.2266,10572.8752,10575.4371,10577.5706,10578.9765,10580.0628,10580.9978,10581.7101,10582.2575,10582.776,10583.0446,10583.1908,10583.3897,10583.5971,10583.7195,10583.8045,10583.8487,10583.8997,10583.9048,10583.9439,10583.9541,10583.9728,10583.9762,10583.9864,10583.9847,10583.9898,10583.9932,10584,10583.9966,10584,10584,10584,10584,10584,10583.9983,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584
18,2203.845,3599.9142,4769.5812,5750.8584,6573.7392,7262.2968,7835.7138,8317.9536,8712.2616,9044.6442,9316.7376,9543.048,9729.8538,9882.6756,10010.22,10111.8192,10195.2276,10262.6682,10319.262,10364.0946,10401.3942,10430.4624,10453.7238,10473.5562,10488.5304,10500.4482,10510.233,10517.4438,10523.8878,10528.1232,10532.3064,10535.3034,10537.404,10539.204,10540.8024,10541.7204,10542.5484,10543.1532,10543.6374,10543.9434,10544.2008,10544.3772,10544.595,10544.7066,10544.7642,10544.8632,10544.8812,10544.9064,10544.946,10544.9676,10544.9766,10544.9802,10544.982,10544.9874,10544.9928,10544.9964,10544.9964,10544.9982,10544.9946,10545,10544.9982,10544.9982,10544.9982,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545
19,2259.8887,3711.7433,4912.6611,5914.248,6742.6024,7433.7901,7999.8134,8468.6289,8851.7411,9168.1918,9424.0306,9637.7179,9809.2423,9949.8138,10063.0956,10153.9802,10228.7718,10287.8409,10336.5816,10374.8476,10406.4427,10429.8545,10449.9546,10464.9209,10477.3754,10487.2003,10494.578,10500.5022,10504.9463,10508.5506,10511.2752,10513.2854,10514.8662,10516.295,10517.1823,10517.9803,10518.4895,10518.8714,10519.1374,10519.3768,10519.5231,10519.6846,10519.791,10519.8404,10519.867,10519.9069,10519.9297,10519.962,10519.9791,10519.9829,10519.9848,10519.9962,10519.9943,10519.9867,10519.9981,10519.9962,10520,10520,10520,10519.9981,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520,10520
20,2319.036,3827.296,5063.294,6074.026,6906.324,7595.702,8153.712,8611.42,8980.986,9283.908,9524.834,9725.322,9879.352,10011.074,10110.206,10192.668,10258.004,10311.062,10351.934,10384.852,10409.33,10430.43,10445.914,10458.136,10468.452,10475.402,10481.506,10485.688,10489.234,10491.92,10493.9,10495.302,10496.688,10497.452,10498.146,10498.62,10499.092,10499.314,10499.448,10499.608,10499.758,10499.782,10499.862,10499.904,10499.92,10499.946,10499.968,10499.982,10499.97,10499.992,10499.992,10499.998,10499.996,10499.998,10499.998,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500
21,2374.8998,3931.2098,5199.8849,6224.4833,7065.5291,7744.8434,8290.1777,8735.3987,9090.6809,9373.8932,9603.2762,9787.085,9934.5512,10050.1205,10142.2118,10213.7861,10271.366,10317.4253,10351.1975,10378.9049,10400.7596,10418.198,10429.9874,10440.7247,10448.2301,10453.8287,10458.4676,10461.8738,10464.5345,10466.3783,10467.8273,10468.8437,10469.8223,10470.4481,10470.8387,10471.1327,10471.391,10471.5863,10471.6871,10471.7564,10471.8383,10471.8971,10471.9202,10471.9664,10471.9622,10471.9643,10471.9853,10471.9895,10471.9958,10471.9916,10472,10471.9979,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472
22,2429.5868,4033.4286,5331.4594,6370.174,7209.0934,7879.594,8412.8784,8843.0444,9183.7386,9457.5616,9670.2026,9841.8554,9973.488,10078.34,10161.9378,10225.0118,10275.966,10314.6574,10344.628,10367.8886,10385.7614,10399.287,10409.319,10417.8,10424.1272,10428.3908,10432.0582,10434.7312,10436.7068,10438.2182,10439.239,10439.9474,10440.5436,10440.933,10441.2542,10441.4192,10441.5908,10441.747,10441.8306,10441.8834,10441.9296,10441.9472,10441.9582,10441.978,10441.9868,10441.9736,10441.9956,10441.989,10441.9978,10441.9978,10441.9978,10441.9978,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442
23,2493.0198,4139.9141,5455.015,6506.2461,7340.6516,8004.8456,8534.1538,8946.6864,9273.4796,9529.442,9726.4554,9888.7986,10007.934,10104.1039,10177.5015,10233.3593,10277.3261,10311.6191,10337.5447,10355.9516,10371.5364,10383.0088,10391.275,10397.7357,10402.4714,10406.0364,10408.4215,10410.687,10412.251,10413.2331,10414.0289,10414.5717,10414.9558,10415.2479,10415.5078,10415.6941,10415.7378,10415.8137,10415.9011,10415.9011,10415.9218,10415.9724,10415.9747,10415.9908,10415.9908,10415.9885,10415.9977,10415.9977,10415.9954,10415.9977,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416
24,2558.2112,4251.3464,5586.6128,6646.0184,7485.7904,8136.1232,8644.3304,9044.6744,9359.4248,9602.2208,9788.4584,9934.6952,10045.3208,10132.1936,10196.3696,10247.9504,10285.5536,10314.0944,10335.9872,10352.7944,10364.8112,10374.3032,10381.304,10385.9864,10389.7808,10392.5504,10394.66,10396.2464,10397.396,10398.1736,10398.6464,10399.064,10399.3256,10399.5128,10399.6568,10399.772,10399.82,10399.9016,10399.9616,10399.9496,10399.9496,10399.9808,10399.9856,10399.9976,10399.9928,10399.9976,10399.9976,10399.9976,10400,10399.9976,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400
25,2617.395,4361.8525,5725.7575,6798.6825,7624.8625,8268.7825,8768.61,9152.5725,9450.035,9679.025,9854.7725,9988.4575,10093.1425,10169.895,10226.375,10271.4125,10304.3475,10329.5825,10347.7425,10361.7575,10372.13,10379.575,10385.6475,10389.5825,10392.5575,10394.805,10396.1225,10397.2125,10398.0825,10398.695,10399.1025,10399.405,10399.58,10399.68,10399.79,10399.865,10399.905,10399.925,10399.955,10399.9825,10399.985,10399.99,10399.99,10399.9975,10399.995,10399.9975,10400,10399.9975,10400,10399.9975,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400,10400
26,2672.9854,4467.6666,5835.5344,6910.143,7730.287,8368.9822,8852.0076,9224.5148,9502.46,9722.4122,9884.0568,10006.535,10100.0076,10170.5534,10220.6762,10260.4692,10289.2928,10309.942,10326.1244,10337.606,10345.666,10352.2674,10356.547,10359.9478,10362.2176,10364.0714,10365.1738,10366.1176,10366.5882,10367.025,10367.2434,10367.5138,10367.7114,10367.8024,10367.8752,10367.9012,10367.9376,10367.9662,10367.9792,10367.9792,10367.9896,10367.9948,10367.9974,10367.9922,10367.9974,10368,10368,10367.9974,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368,10368
