"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,985.64,1514.6,1944.32,2361.92,2699.36,3066.2,3314.6,3565.64,3795.8,4013.72,4172.36,4346.6,4471.16,4595,4694.36,4793,4880,4935.68,5018.6,5072.36,5105.6,5154.92,5193.08,5229.56,5246.96,5271.2,5295.92,5317.16,5324.84,5334.92,5350.64,5358.68,5358.32,5375.12,5376.56,5385.56,5388.32,5391.8,5397.68,5394.56,5398.76,5401.4,5402.36,5402.96,5403.92,5405.48,5405.48,5406.2,5406.92,5406.8,5407.4,5407.16,5407.76,5407.52,5407.88,5407.64,5407.64,5408,5408,5407.88,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408
13,989.54,1524.1,2000.03,2452.95,2815.78,3134.67,3439.78,3694.45,3909.73,4123.32,4265.67,4440.65,4546.86,4681.02,4768.25,4860.68,4936.21,5005.5,5048.4,5105.21,5140.83,5181.13,5211.42,5236.51,5259.26,5280.06,5289.16,5305.41,5316.46,5327.38,5338.56,5340.64,5348.05,5352.34,5359.62,5361.7,5364.69,5363,5366.9,5369.5,5371.71,5371.97,5372.75,5373.27,5374.18,5374.57,5374.7,5374.7,5375.22,5375.61,5375.22,5375.74,5375.61,5375.74,5375.48,5375.74,5376,5376,5375.87,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376
14,1000.72,1565.34,2101.4,2558.08,2905.42,3239.04,3551.94,3788.54,4013.66,4210.22,4364.08,4523.68,4637.64,4745.58,4842.46,4911.06,4977.84,5047.42,5097.26,5127.5,5178.46,5192.46,5230.82,5253.64,5265.82,5282.34,5296.34,5302.36,5312.72,5318.18,5325.18,5330.92,5337.92,5339.74,5341.28,5344.22,5347.86,5351.22,5349.68,5351.5,5351.78,5353.6,5353.18,5353.32,5353.18,5354.58,5354.58,5354.44,5354.02,5354.86,5355,5354.86,5355,5355,5355,5355,5355,5355,5354.86,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355
15,1016.1,1643.7,2188.05,2619,3041.7,3361.8,3627.15,3927,4128.6,4271.55,4491.45,4601.1,4707.3,4803.15,4878.15,4945.5,5015.25,5076.6,5118.75,5140.8,5179.5,5206.95,5225.7,5247.3,5265.6,5275.2,5283.15,5290.8,5296.95,5307.3,5313.75,5312.1,5318.85,5316.3,5320.5,5319.15,5322.75,5324.85,5323.5,5325.3,5326.95,5326.5,5327.25,5327.55,5327.1,5327.25,5327.55,5327.85,5327.55,5328,5327.85,5328,5328,5327.7,5328,5328,5328,5328,5328,5327.85,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328
16,1051.36,1715.04,2229.92,2685.6,3098.56,3491.84,3732.32,3955.04,4200.32,4377.76,4535.36,4659.68,4763.84,4846.08,4934.88,4995.52,5052.64,5084.16,5133.12,5159.36,5189.44,5210.08,5226.56,5241.76,5250.72,5266.08,5273.12,5275.84,5281.44,5286.4,5290.24,5293.28,5294.24,5296.32,5299.2,5299.68,5300.48,5301.44,5302.56,5301.92,5302.4,5303.52,5303.2,5303.04,5303.68,5303.84,5303.84,5304,5303.68,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304
17,1066.31,1728.97,2360.35,2781.95,3188.93,3559.7,3797.36,4089.25,4308.55,4461.38,4611.49,4741.03,4822.97,4903.55,4971.55,5030.2,5074.06,5115.71,5155.32,5177.42,5202.41,5220.43,5230.12,5248.31,5257.49,5260.38,5269.56,5273.81,5275,5280.78,5281.97,5284.01,5285.88,5288.6,5289.11,5290.3,5291.15,5290.47,5290.64,5290.81,5291.49,5291.66,5291.15,5291.83,5291.83,5292,5292,5291.83,5291.83,5291.83,5292,5292,5292,5292,5291.83,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292
18,1087.54,1809.34,2369.14,2861.44,3260.68,3641.02,3933.16,4141.78,4340.32,4510.42,4644.52,4769.8,4847.2,4935.58,5000.56,5049.88,5089.3,5121.88,5147.08,5172.82,5185.96,5203.96,5219.08,5228.98,5235.64,5241.4,5245.9,5250.76,5250.58,5254.54,5257.78,5259.04,5260.84,5259.04,5260.12,5261.02,5261.92,5262.64,5261.74,5261.92,5263,5263,5262.82,5262.82,5262.82,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263
19,1144.98,1875.53,2428.43,2957.96,3343.47,3710.36,3980.54,4239.32,4442.43,4565.17,4727.81,4811.22,4906.22,4969.87,5044.92,5077.6,5120.35,5142.01,5164.62,5185.52,5200.53,5215.54,5224.47,5230.74,5239.1,5244.04,5248.03,5250.88,5253.92,5255.63,5256.77,5255.44,5256.96,5258.67,5258.86,5259.24,5259.24,5259.24,5259.24,5260,5259.81,5259.62,5259.62,5259.62,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260
20,1154.4,1899.6,2505.4,3064.2,3458.6,3794,4073.4,4290.4,4502.8,4622.6,4764.4,4862.2,4929.4,4987.2,5054.2,5099.8,5124.2,5158.6,5179,5195.4,5204.8,5220,5221.8,5229,5237.6,5238.6,5237.8,5241.2,5244.6,5246.2,5246.2,5247.8,5248.6,5248.8,5249.2,5249.6,5249.6,5249.8,5250,5250,5250,5249.6,5249.8,5250,5249.6,5250,5250,5249.8,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250
21,1161.37,1991.5,2575.3,3114.79,3524.71,3871.42,4129.3,4342.24,4525.36,4663.54,4807.39,4892.86,4970.56,5030.62,5070.94,5105.38,5141.71,5158.3,5173.84,5186.23,5200.93,5210.38,5216.26,5218.57,5222.98,5225.71,5230.12,5230.96,5232.85,5233.9,5233.27,5234.53,5234.11,5234.74,5235.58,5235.58,5235.16,5236,5235.37,5235.79,5236,5235.79,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236
22,1208.86,1953.12,2649.64,3202.5,3597.84,3898.14,4204.16,4415.58,4591.36,4740.08,4841.72,4920.92,4995.94,5024.32,5076.68,5120.02,5135.86,5159.4,5175.9,5189.76,5192.84,5200.98,5202.74,5208.46,5213.3,5213.96,5216.6,5217.92,5218.36,5219.24,5218.8,5220.12,5220.34,5220.34,5220.56,5221,5220.78,5221,5221,5221,5221,5221,5221,5220.78,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221
23,1270.17,2091.73,2710.89,3276,3659.87,3990.61,4236.02,4453.14,4642.89,4764.33,4877.03,4948.56,5011.81,5049.3,5086.56,5116.23,5143.14,5155.56,5168.67,5175.8,5183.16,5191.21,5195.58,5197.42,5200.18,5204.09,5204.09,5204.32,5205.47,5207.31,5206.16,5206.62,5207.54,5207.31,5207.77,5207.77,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208
24,1266.16,2121.76,2830,3343.84,3779.44,4050.16,4343.2,4528.96,4688.56,4811.2,4878.64,4970.56,5031.28,5071.36,5090.8,5127.28,5142.16,5157.52,5171.44,5177.92,5181.76,5188.96,5191.84,5189.92,5197.36,5194.96,5197.36,5197.6,5198.8,5199.28,5198.56,5199.28,5200,5200,5200,5200,5200,5200,5200,5199.76,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
25,1319.5,2183.5,2880.5,3375.75,3810.25,4144,4398.75,4553,4717.75,4847,4932.25,4979.75,5041.75,5087,5115.75,5134,5144,5164.25,5178.25,5182.75,5188.5,5188.5,5190.75,5196.75,5196.25,5197,5198.5,5199.25,5197.75,5199,5199,5200,5200,5199.75,5199.75,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
26,1324.3,2190.36,2900.94,3430.82,3872.82,4168.96,4422.72,4610.7,4725.62,4870.18,4939.6,4990.3,5042.3,5081.82,5114.84,5133.3,5145,5156.18,5164.5,5168.92,5176.2,5178.28,5181.14,5180.36,5181.4,5181.14,5182.7,5182.7,5183.22,5183.48,5183.74,5184,5183.48,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184
27,1394.06,2298.83,2986.25,3501.68,3893.45,4228.25,4475.3,4653.77,4788.77,4900.28,4955.36,5012.6,5059.04,5087.66,5115.2,5138.42,5143.82,5156.51,5166.23,5167.85,5168.66,5174.33,5175.95,5177.03,5178.38,5176.49,5178.65,5178.92,5179.46,5179.46,5179.19,5180,5179.73,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180
28,1417,2332.04,3009.36,3584.48,3955.48,4290.64,4510.44,4659.4,4800.24,4901.6,4970.76,5027.32,5069.6,5093.68,5112.44,5128.4,5135.68,5143.24,5147.16,5155.28,5155.28,5158.36,5158.08,5159.48,5160.32,5161.16,5160.6,5161.72,5162,5162,5161.72,5162,5162,5162,5162,5161.72,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162
29,1429.73,2392.82,3113.18,3618.94,4036.54,4312.62,4555.93,4717.17,4842.16,4925.1,4979.62,5037.62,5075.32,5100.55,5109.83,5127.52,5131,5145.5,5151.88,5149.85,5156.81,5156.23,5156.81,5158.55,5158.55,5159.13,5157.97,5160,5159.71,5159.71,5159.71,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160
30,1409.2,2341.9,3103.3,3714.4,4067.2,4354.9,4567.9,4759,4851.7,4944.7,4995.7,5030.5,5059.9,5090.8,5104,5113.6,5129.8,5129.5,5136.4,5141.2,5141.2,5144.5,5143.6,5145.1,5145.1,5145.7,5145.1,5146,5146,5146,5146,5146,5145.7,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146
31,1510.74,2456.24,3234.03,3701.82,4134.89,4405.21,4609.19,4796.12,4881.06,4945.85,5018.7,5051.87,5082.56,5111.7,5121.62,5134.33,5136.5,5140.22,5145.49,5147.66,5147.97,5150.14,5151.07,5151.07,5151.07,5152,5151.69,5152,5152,5151.69,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152
32,1529.44,2540,3254.56,3787.68,4184.8,4449.76,4672.16,4810.72,4921.76,4974.88,5024.8,5049.76,5086.24,5107.04,5119.2,5130.08,5131.68,5133.92,5143.2,5144.48,5145.12,5145.76,5145.76,5147.68,5147.04,5147.68,5148,5147.36,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148
