"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,983.588,1491.8,1944.632,2345.276,2711.996,3031.532,3312.932,3573.044,3799.484,3996.308,4164.776,4323.008,4466.6,4586.408,4698.62,4790.804,4868.036,4948.58,5005.028,5063.576,5113.004,5152.28,5190.008,5221.532,5246.624,5273.168,5294.78,5311.328,5325.956,5338.124,5349.932,5359.64,5366.624,5374.832,5380.064,5384.708,5389.1,5391.968,5394.212,5397.56,5398.592,5400.728,5402.276,5403.548,5404.1,5404.916,5405.696,5405.9,5406.332,5406.788,5406.932,5407.232,5407.304,5407.688,5407.616,5407.832,5407.844,5407.832,5407.928,5407.976,5407.904,5407.964,5407.976,5407.976,5407.988,5407.988,5407.988,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408
13,993.037,1538.621,2011.717,2438.559,2802.975,3134.891,3429.575,3687.222,3912.473,4110.528,4275.485,4423.62,4564.137,4672.96,4771.396,4857.547,4932.011,4993.228,5055.628,5100.933,5140.154,5174.305,5206.298,5235.379,5256.738,5276.42,5290.772,5306.671,5316.278,5329.252,5335.271,5342.642,5347.101,5352.769,5357.293,5360.868,5363.611,5365.99,5367.914,5369.695,5370.761,5371.515,5372.828,5373.322,5373.595,5374.167,5374.596,5375.064,5375.181,5375.285,5375.428,5375.688,5375.753,5375.766,5375.779,5375.909,5375.948,5375.948,5375.935,5375.948,5375.974,5375.987,5376,5375.987,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376,5376
14,1012.998,1584.786,2087.204,2527.728,2907.758,3255.294,3544.45,3781.26,4022.648,4211.242,4375.952,4509.61,4640.678,4751.11,4837.616,4922.078,4986.002,5046.636,5090.694,5132.722,5171.208,5201.672,5225.36,5245.954,5266.156,5281.29,5293.204,5305.398,5312.874,5320.686,5327.42,5332.922,5336.198,5340.51,5342.302,5344.864,5347.426,5348.672,5350.254,5351.108,5351.43,5352.69,5352.942,5353.362,5353.824,5353.964,5354.356,5354.37,5354.622,5354.636,5354.804,5354.902,5354.916,5354.818,5354.916,5354.93,5354.916,5354.972,5355,5354.986,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355,5355
15,1031.445,1637.385,2157.48,2613.6,3013.41,3351.705,3634.77,3910.56,4114.485,4300.08,4454.055,4599.345,4708.92,4809.885,4890.975,4963.245,5019.585,5073.375,5114.97,5148.57,5184.225,5205.855,5227.935,5247.24,5260.725,5273.085,5283.885,5290.815,5298.795,5303.925,5308.605,5312.34,5315.685,5317.695,5319.54,5321.985,5322.99,5323.695,5325.21,5325.645,5326.485,5326.695,5326.83,5327.265,5327.325,5327.49,5327.61,5327.805,5327.805,5327.88,5327.895,5327.955,5327.94,5327.97,5327.97,5327.955,5327.985,5327.985,5328,5328,5328,5327.985,5327.985,5327.985,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328
16,1061.344,1690.976,2234.384,2704.144,3102.048,3442.736,3734.56,3978.912,4204.544,4372.24,4528.944,4657.792,4762.272,4848.4,4929.824,4997.76,5051.376,5092.624,5130.624,5164.448,5187.408,5210.032,5228.704,5241.76,5254.016,5263.328,5270.224,5278.032,5284.064,5286.624,5290.304,5293.36,5295.488,5297.408,5299.024,5300.192,5301.328,5301.36,5302.032,5302.624,5302.992,5303.28,5303.424,5303.536,5303.632,5303.76,5303.76,5303.808,5303.808,5303.904,5303.984,5303.936,5303.968,5303.984,5303.984,5304,5304,5303.984,5304,5303.984,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304,5304
17,1083.939,1748.384,2308.347,2788.699,3210.163,3541.289,3834.012,4082.212,4283.05,4453.662,4601.902,4722.789,4824.619,4905.369,4973.505,5032.563,5082.39,5117.427,5151.053,5178.644,5200.03,5217.965,5234.676,5244.417,5254.328,5261.111,5267.061,5273.827,5277.346,5279.828,5282.82,5285.54,5286.424,5287.614,5288.855,5289.518,5290.028,5290.64,5290.793,5291.116,5291.116,5291.201,5291.711,5291.83,5291.626,5291.813,5291.932,5291.847,5291.932,5291.983,5292,5291.966,5291.966,5292,5292,5291.983,5292,5291.983,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292,5292
18,1096.378,1784.266,2383.072,2868.298,3276.358,3614.092,3912.82,4146.73,4340.644,4513.516,4647.706,4763.068,4852.69,4930.702,4994.314,5048.188,5089.552,5117.794,5149.168,5172.964,5190.424,5206.012,5216.578,5225.416,5233.66,5240.824,5244.784,5248.294,5252.056,5254.63,5256.412,5258.392,5259.328,5259.94,5261.02,5261.218,5261.632,5262.028,5262.442,5262.604,5262.442,5262.838,5262.766,5262.91,5262.964,5262.928,5263,5262.946,5262.946,5262.964,5262.982,5262.982,5263,5262.982,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5262.982,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263,5263
19,1129.362,1856.91,2450.926,2965.446,3365.377,3714.901,3996.69,4230.751,4424.304,4582.042,4713.066,4813.557,4900.197,4973.119,5026.3,5078.949,5115.543,5145.829,5168.211,5186.261,5202.582,5215.103,5224.622,5232.925,5238.796,5242.976,5247.346,5250.253,5252.02,5254.547,5255.592,5256.903,5257.416,5257.967,5258.67,5258.86,5258.955,5259.259,5259.544,5259.62,5259.772,5259.848,5259.924,5259.924,5259.962,5259.981,5260,5259.962,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260
20,1150.78,1907.68,2516.16,3036.34,3456.76,3800.94,4069.12,4311.64,4485.04,4636.7,4759.56,4855.82,4943.62,5001.98,5052.12,5098.6,5128.12,5152.9,5176.74,5190.36,5205.2,5214.12,5223.24,5229.1,5234.22,5237.92,5240.34,5242.88,5244.4,5245.76,5247.08,5247.84,5248.28,5248.76,5249.32,5249.06,5249.48,5249.64,5249.74,5249.88,5249.9,5249.9,5249.94,5249.92,5249.92,5249.98,5249.98,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250
21,1185.856,1949.983,2598.127,3104.416,3531.136,3872.827,4143.223,4360.342,4550.098,4691.932,4804.786,4895.968,4965.457,5022.766,5070.415,5107.396,5135.914,5156.935,5173.483,5189.611,5201.644,5210.695,5214.895,5220.502,5224.051,5227.453,5229.196,5231.191,5231.737,5232.997,5233.837,5234.446,5234.992,5235.16,5235.223,5235.622,5235.748,5235.748,5235.832,5235.916,5235.916,5235.958,5235.979,5235.979,5235.979,5236,5236,5235.937,5236,5236,5236,5236,5235.979,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236,5236
22,1212.82,2016.898,2669.154,3189.388,3597.29,3946.694,4200.42,4422.07,4592.02,4727.914,4837.056,4926.97,4985.974,5040.028,5078.77,5111.858,5137.73,5157.332,5173.04,5185.206,5193.016,5199.484,5204.632,5208.9,5211.122,5214.598,5216.226,5216.82,5218.294,5219.064,5219.46,5219.944,5220.384,5220.406,5220.67,5220.714,5220.802,5220.868,5220.934,5220.934,5220.978,5220.956,5220.978,5220.978,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221
23,1242.869,2064.981,2732.809,3250.631,3671.37,4005.813,4269.048,4471.701,4631.827,4761.915,4860.516,4942.051,5001.483,5052.382,5087.756,5118.622,5135.642,5156.365,5168.072,5176.996,5186.426,5191.923,5195.12,5198.685,5201.652,5202.687,5204.55,5205.631,5206.367,5206.39,5206.712,5207.264,5207.632,5207.747,5207.724,5207.839,5207.793,5207.977,5207.954,5207.977,5207.977,5207.977,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208,5208
24,1276.6,2117.512,2791.72,3323.368,3738.688,4063.672,4323.28,4527.04,4676.896,4798.6,4888.672,4967.176,5026.12,5067.28,5097.736,5125.288,5141.848,5156.392,5167.888,5176.504,5183.152,5187.208,5190.88,5193.688,5194.744,5195.968,5197.96,5198.08,5198.728,5198.968,5199.304,5199.52,5199.736,5199.808,5199.808,5199.856,5199.928,5199.928,5200,5200,5199.976,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
25,1308.15,2183.125,2861.125,3400.35,3813.775,4137.6,4377.8,4579.175,4722.3,4840.1,4926.725,4993.35,5043.45,5085.7,5113.25,5134.675,5151.35,5165.4,5175.25,5180.775,5185.6,5189.675,5192.8,5194.925,5196.575,5197.35,5198.2,5198.525,5198.975,5199.425,5199.525,5199.7,5199.85,5199.95,5199.95,5199.875,5199.95,5199.975,5199.975,5199.975,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
26,1327.836,2210.64,2920.804,3454.428,3855.894,4178.554,4412.606,4608.568,4747.616,4859.65,4940.562,5002.286,5047.058,5086.162,5110.394,5129.348,5145.156,5155.556,5163.954,5168.894,5173.574,5176.772,5177.864,5180.1,5181.01,5182.258,5182.518,5182.934,5183.454,5183.402,5183.74,5183.714,5183.896,5183.922,5183.974,5183.922,5183.922,5184,5183.948,5184,5183.974,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184,5184
27,1373.54,2283.494,2979.473,3514.964,3915.077,4231.868,4474.247,4653.608,4782.641,4886.915,4961.759,5022.617,5062.793,5091.143,5118.008,5135.072,5147.438,5156.402,5162.963,5167.823,5170.658,5173.709,5175.545,5176.976,5178.164,5178.596,5178.92,5179.163,5179.352,5179.595,5179.784,5179.838,5179.838,5179.973,5180,5179.892,5179.946,5179.973,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180,5180
28,1399.528,2319.356,3032.208,3563.396,3965.056,4271.6,4501.872,4678.02,4799.008,4898.1,4970.144,5020.74,5056.328,5083.32,5109.276,5122.576,5133.524,5142.344,5148.588,5152.116,5155.14,5157.576,5158.444,5159.452,5160.684,5160.572,5161.384,5161.692,5161.608,5161.72,5161.776,5161.776,5161.972,5162,5161.916,5161.972,5162,5161.972,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162
29,1430.571,2365.125,3107.467,3631.671,4029.638,4312.069,4544.823,4715.053,4829.951,4922.722,4987.972,5038.809,5071.695,5096.026,5114.151,5127.056,5136.481,5142.832,5149.183,5152.518,5154.287,5155.969,5157.535,5158.231,5158.347,5159.304,5159.565,5159.478,5159.739,5159.797,5159.913,5159.971,5159.971,5160,5159.942,5159.971,5160,5159.971,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160
30,1457.71,2429.26,3164.56,3664.06,4057.06,4359.04,4577.2,4730.23,4851.52,4933.18,4993.06,5037.82,5069.98,5090.77,5110.75,5118.19,5127.04,5132.14,5136.94,5139.76,5141.59,5142.97,5143.66,5144.68,5145.19,5145.43,5145.67,5145.91,5145.85,5145.82,5145.91,5146,5145.97,5146,5145.97,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146
