"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,104.6,148.64,188.12,229.76,272.12,306.56,322.16,346.04,373.04,391.4,398.72,431.96,444.08,452.84,461.72,464.96,481.04,485.12,491,497.6,501.08,506.84,511.88,513.44,515.6,515.84,521.72,523.64,523.28,524.72,527.24,528.68,528.44,528.2,530.72,530.36,531.32,530.72,532.52,532.16,532.16,532.4,532.16,532.88,532.64,532.88,532.76,532.88,532.64,533,532.76,533,533,533,532.88,532.88,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533
13,99.49,144.34,197.64,242.62,284.48,313.73,341.42,364.56,384.97,400.83,416.82,443.21,459.98,454.13,474.02,481.3,488.71,493.78,499.63,500.8,507.3,511.07,515.88,517.18,518.61,522.9,522.38,525.63,524.33,526.15,526.67,529.4,526.93,529.4,529.66,530.31,530.7,530.96,531.61,531.35,531.35,531.61,531.61,531.87,531.61,531.74,532,532,532,531.74,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532
14,99.26,147.42,197.4,250.74,293.86,319.76,347.34,366.24,392.84,416.36,421.96,436.1,451.36,466.48,475.86,477.12,487.62,492.66,499.8,503.16,507.36,509.04,512.96,514.64,514.08,517.86,519.96,518.98,522.48,521.78,522.62,522.9,523.74,524.16,523.04,524.3,524.02,524.02,525,524.86,524.72,524.86,525,524.72,524.86,525,525,525,525,525,525,524.86,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
15,107.7,163.35,211.35,244.95,301.05,334.35,368.1,389.55,399.45,423.9,444.9,456.9,462.15,471.9,488.55,491.25,491.4,498.45,504.3,510.45,509.4,515.7,514.95,517.5,520.95,522.45,525.15,524.25,525.15,524.7,525.9,526.35,527.25,526.35,526.65,527.1,527.1,527.1,527.7,527.85,527.7,527.7,528,528,527.85,528,528,528,527.85,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528
16,101.4,164.76,219.8,270.36,310.04,338.04,367.32,388.92,414.04,429.88,453.72,455,474.84,481.56,487.32,494.84,496.12,502.04,506.2,510.2,513.08,517.08,517.24,517.4,522.68,520.92,524.6,525.72,525.72,525.24,525.72,526.36,526.04,526.36,526.2,526.68,527,526.68,526.68,526.68,527,527,527,526.84,527,527,527,526.68,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
17,107.88,176.39,221.44,277.54,306.44,349.96,375.12,403,414.05,438.19,452.3,461.31,477.29,484.77,489.87,495.14,499.9,503.13,507.04,512.82,509.93,514.01,515.2,516.56,517.75,519.45,519.45,520.3,520.47,520.98,520.98,520.81,520.47,522,521.49,521.66,522,521.83,522,522,521.66,522,521.83,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
18,99.54,181.08,222.3,269.64,319.68,353.7,374.58,408.42,419.22,437.22,450,462.6,475.92,482.22,486,491.04,491.94,496.26,502.2,501.84,504.36,506.88,509.04,509.4,509.94,510.84,511.2,512.1,511.74,511.74,512.28,512.28,512.82,513,512.82,512.64,512.82,513,513,513,512.82,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
19,107.89,179.33,240.32,291.81,331.71,356.22,382.63,411.51,434.12,455.78,461.29,471.36,482.19,490.93,495.11,502.9,506.32,506.89,509.93,512.97,513.73,514.68,517.34,516.77,516.96,519.05,519.43,519.24,519.81,519.43,519.81,520,520,520,520,519.81,520,520,520,520,520,519.81,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
20,115.8,185,250.8,300.4,344.6,384.6,403.2,433.4,439.4,464.8,479.8,482.2,490.6,499.4,502.4,508.2,510.6,514,516,519.8,520.4,522,520.8,522.8,522.4,523.6,523.6,523.8,525,524.4,524.8,524.6,525,524.2,524.8,525,524.8,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
21,113.93,182.39,237.2,307.97,329.39,365.09,390.92,425.99,429.98,455.39,458.75,467.99,480.17,485.84,484.79,491.93,494.66,496.55,498.65,501.17,502.22,503.27,503.06,504.95,505.58,504.95,505.79,504.95,505.58,505.79,506,505.79,506,505.79,506,506,505.79,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
22,117.26,191.18,255.2,306.68,347.38,380.16,409.64,428.34,445.94,455.84,468.16,477.4,485.32,486.86,492.36,493.46,494.12,497.42,499.62,502.26,503.36,503.8,504.46,504.24,505.78,505.56,504.9,505.56,505.56,505.78,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
23,124.73,197.18,265.72,319.77,357.26,377.5,409.24,432.47,443.05,455.47,470.88,481.46,485.83,487.9,492.04,495.03,497.1,498.94,498.02,500.55,501.24,501.7,502.62,503.08,503.54,503.31,503.54,504,504,504,504,504,504,504,504,504,504,504,504,503.77,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
24,119.36,195.44,264.08,310.88,349.76,393.44,409.04,424.4,446,466.88,466.88,478.16,483.92,488.96,487.52,490.16,495.2,494.24,496.4,497.84,497.84,498.8,498.32,498.8,499.28,499.52,499.76,500,500,500,500,500,500,500,499.76,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
25,131.75,209.75,278,347.5,373.5,404,432,450.75,472.75,479,492.5,503.25,502,509.5,511.5,511.25,513.75,515.25,516.75,518,518.75,519.75,518.5,519.25,519.25,519.75,520,520,519.5,520,519.75,519.75,520,519.75,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
26,137.04,221.28,275.88,326.84,376.24,409.26,439.16,450.86,463.34,485.96,487,494.54,498.18,503.12,502.6,506.5,508.84,509.88,510.66,511.44,511.96,511.7,512.74,513,513,512.22,512.48,512.74,513,513,513,513,512.74,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
27,132.21,215.64,285.03,341.73,386.55,400.59,434.07,450,461.07,473.49,478.62,486.72,491.58,497.79,498.33,498.87,500.22,502.65,500.49,502.92,502.38,502.65,503.19,503.73,504,503.46,504,503.73,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
28,131.52,221.4,288.32,342.08,371.76,403.68,427.48,451.56,461.36,462.48,470.32,481.8,480.96,484.04,487.96,487.68,491.04,490.76,490.48,491.88,492.16,492.44,492.16,492.44,492.72,492.72,492.72,493,493,493,493,492.72,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493
29,141.41,232.47,295.11,344.99,402.12,423,442.43,463.6,473.17,483.03,490.28,496.08,499.85,503.62,505.07,506.23,507.1,507.68,509.42,508.84,509.42,510,509.42,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
30,134.8,218.2,295,355.3,378.7,423.1,436.6,454.9,462.7,478.3,478.9,484.3,490.3,490,492.4,493.6,495.1,494.2,495.4,494.8,495.7,496,495.4,496,496,495.7,496,496,496,496,496,496,496,496,496,496,496,496,496,496,495.7,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496
31,142.79,242.3,315.15,356.07,401.33,440.39,455.58,469.53,484.72,489.99,495.57,501.77,503.94,505.18,507.66,509.21,510.45,510.14,511.69,511.69,512,511.69,512,512,512,511.69,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
32,151,236.12,311.64,362.2,399.32,423,447.96,458.2,470.04,479.96,479.32,486.68,489.24,489.88,492.76,493.08,493.4,493.4,492.12,494.36,495,494.68,494.36,495,494.68,495,495,495,495,494.68,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
33,149.97,253.92,327.84,380.64,411,449.94,453.9,478.65,480.96,488.88,501.75,499.77,502.08,505.05,507.03,507.69,507.03,510,510,509.67,509.01,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
34,152.04,254.72,319.32,361.14,397.52,430.5,442.4,462.12,471.3,472.66,479.12,484.22,486.6,487.28,489.32,488.64,489.32,489.32,490,488.98,490,490,490,489.32,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490
35,156.1,253.75,333.9,368.9,420.7,448,460.6,477.4,483.7,490,490,500.15,500.15,502.6,501.2,502.25,502.6,502.95,504,503.3,503.65,504,504,504,504,504,503.65,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
36,149.44,247.72,331.24,368.32,411.16,424.84,437.44,451.12,463,469.84,473.08,477.04,475.6,478.84,479.92,480.28,479.92,481,480.64,480.64,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
37,156.56,250.91,333.05,377.82,411.49,444.05,458.11,472.17,479.94,482.9,488.82,487.34,490.3,491.41,493.26,494,493.63,494,493.63,494,493.63,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
38,160.44,261.9,331.06,389.58,427.96,458.36,470.14,485.34,489.52,494.46,501.3,503.2,504.34,505.86,505.1,506.62,506.24,507,506.62,507,507,507,507,507,506.62,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
39,146.16,261.21,324.78,378.6,409.41,436.32,442.56,464.01,469.08,472.2,471.81,476.49,478.05,477.66,478.44,478.05,479.61,479.22,479.61,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
40,163.6,270.8,330.8,394.4,432.8,440.4,465.2,474.4,481.2,486.4,486.8,490,487.2,489.6,491.2,491.6,491.6,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492
41,178.05,266.2,349.02,412.57,433.07,459.31,476.94,485.14,493.34,498.26,499.9,499.9,500.72,502.77,503.59,503.59,504,503.59,503.59,503.59,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
42,173.54,279.8,339.86,386.48,408.32,438.98,445.7,454.52,462.92,465.44,467.12,470.06,468.8,471.32,471.32,472.58,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473
43,169.67,279.75,348.55,393.27,425.95,449.6,460.78,470.67,474.54,476.69,478.84,480.56,481.85,483.57,484,484,484,483.57,483.57,483.57,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484
44,177.32,280.72,366.96,415.8,437.8,460.68,473,476.96,485.76,489.28,489.28,491.48,494.56,493.68,494.12,495,495,495,494.56,495,495,494.56,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
45,177.95,297.2,370.55,428.6,446.15,474.5,487.55,487.55,496.55,501.05,503.3,503.3,505.1,504.65,505.55,506,506,505.55,506,506,505.55,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
46,159.96,279.1,349.48,384.9,417.1,440.56,451.14,457.58,463.56,465.86,470,468.62,470,469.08,469.54,468.62,470,469.54,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
