"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,18.2504,27.4808,35.8664,43.598,50.7548,56.5952,62.0804,66.4268,71.144,75.0368,78.4784,81.1964,84.0548,86.5868,88.8044,90.3296,92.3324,93.8468,95.2196,96.296,97.1648,98.2436,99.0176,99.6224,100.2368,100.6304,101.3396,101.5844,101.8808,102.236,102.536,102.7148,102.9428,103.0748,103.1936,103.376,103.4864,103.514,103.6484,103.6808,103.7432,103.7948,103.8056,103.862,103.8764,103.892,103.9136,103.9472,103.9412,103.958,103.9688,103.9688,103.976,103.9772,103.9856,103.9868,103.9928,103.9976,103.9952,103.9952,104,104,103.9976,104,103.9988,103.9988,103.9976,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
13,17.5573,27.0511999999999,35.2217,42.6824,49.484,55.0844,60.2714,65.409,69.127,72.9217,75.9767,78.9394,81.3548,83.6077,85.2834,86.9916,88.4606,89.8607,90.9449,91.8874,92.7493,93.6515,94.2092,94.7071,95.2193,95.6613,95.985,96.2983,96.5843,96.7871,96.9899,97.1758,97.2967,97.4111,97.4709,97.6009,97.6295,97.6971,97.7413,97.8193,97.8375,97.8778,97.8999,97.8934,97.9519,97.948,97.9428,97.961,97.9701,97.9792,97.9844,97.9857,97.9935,97.9922,97.9922,97.9935,97.9961,97.9974,97.9922,97.9987,98,97.9987,98,97.9974,98,97.9987,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
14,19.1086,29.9292,39.2532,47.5216,55.1852,61.4404,67.032,72.8154,76.713,80.5644,83.6192,86.3772,89.1618,91.21,93.2918,95.151,96.5762,97.552,98.903,99.75,100.4934,101.1416,101.7016,102.1468,102.7586,102.9994,103.3718,103.7708,103.8058,104.0018,104.2272,104.3896,104.468,104.5282,104.6052,104.713,104.7466,104.804,104.8474,104.8656,104.8838,104.9258,104.902,104.9468,104.9636,104.9594,104.9692,104.9762,104.9832,104.9902,104.9846,104.9958,104.9958,104.9986,104.9944,104.9986,104.9916,104.9958,105,104.9986,104.9986,104.9986,105,105,104.9986,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
15,17.781,28.1175,37.269,45.1665,52.221,57.8865,63.552,67.656,72.0435,75.177,78.417,81.006,83.2425,84.9075,86.9085,88.1235,89.4795,90.279,91.1895,91.7955,92.499,93.237,93.5325,93.9555,94.302,94.59,94.8555,94.9665,95.2485,95.3565,95.445,95.6265,95.6955,95.736,95.688,95.8095,95.8575,95.8575,95.8875,95.913,95.9445,95.9295,95.958,95.967,95.9805,95.9835,95.9835,95.988,95.9985,95.9895,95.994,95.9985,95.9955,96,95.9985,95.997,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
16,19.3392,30.7744,41.1152,49.3104,57.1648,63.7392,69.3776,74.0304,78.0816,82.0784,84.9152,87.4384,89.8576,91.5456,93.36,94.6832,96.0448,97.0064,97.744,98.3664,99.0864,99.5488,100.016,100.328,100.5632,100.8592,101.0944,101.2352,101.3824,101.4864,101.5616,101.624,101.7536,101.7936,101.8352,101.8416,101.8896,101.9216,101.9232,101.936,101.9552,101.9696,101.9792,101.9728,101.9776,101.9936,101.9872,101.9936,101.9936,101.9952,101.9984,102,101.9984,101.9984,101.9984,102,102,101.9968,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
17,17.5375,28.0554,37.4904,45.409,52.1767,57.1781,62.7048,66.7474,70.3803,73.8466,76.0277,78.4009,80.4035,81.755,83.2187,84.5141,85.189,86.1172,86.7666,87.3718,87.8104,88.2252,88.5788,88.844,89.0123,89.1925,89.3489,89.4492,89.5818,89.6991,89.7059,89.7841,89.8147,89.8453,89.8963,89.9218,89.9269,89.9405,89.9711,89.9694,89.9745,89.9745,89.9898,89.9847,89.9847,89.9932,89.9932,89.9983,90,89.9966,90,89.9983,89.9983,90,89.9983,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
18,18.3902,30.6266,40.7588,48.9164,56.606,62.3714,68.0378,72.5324,76.082,79.1132,81.9968,84.002,86.189,87.4454,88.8206,89.7764,90.8798,91.5116,92.21,92.6114,93.1748,93.4322,93.7904,93.9362,94.1756,94.3538,94.5104,94.5986,94.658,94.7552,94.7786,94.8254,94.8614,94.8776,94.9136,94.9352,94.9316,94.9388,94.9784,94.9784,94.9874,94.9892,94.9964,94.9964,94.9874,94.9964,95,94.9946,94.9964,94.9982,94.9982,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
19,19.82,33.405,43.4788,53.0149,60.936,67.6164,73.1872,77.7168,81.1843,84.5435,87.3403,89.4246,91.4652,92.9263,94.2905,95.4533,96.1601,96.8479,97.4578,97.9138,98.3888,98.7061,98.9512,99.1127,99.2818,99.4262,99.601,99.6561,99.7549,99.7986,99.8385,99.8708,99.8898,99.9012,99.9468,99.9525,99.9639,99.962,99.9772,99.9867,99.9867,99.9886,99.9924,99.9962,99.9943,99.9962,99.9981,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20,21.654,35.728,47.868,57.44,65.956,72.45,78.274,83.014,86.84,89.902,92.812,95.196,96.932,98.662,99.708,100.694,101.334,102.228,102.826,103.142,103.6,103.842,104.09,104.342,104.424,104.546,104.62,104.75,104.756,104.842,104.86,104.904,104.91,104.95,104.954,104.97,104.972,104.978,104.988,104.986,104.994,104.994,104.996,104.996,104.994,105,105,104.998,105,105,104.998,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
21,18.6685,30.8107,40.9705,48.8098,56.2459,62.2309,67.042,70.8829,74.1022,76.2652,78.6361,80.5933,82.0255,83.1889,84.0814,84.9991,85.6018,85.9735,86.4691,86.8177,86.9731,87.223,87.3196,87.5569,87.5779,87.7207,87.7564,87.8299,87.8488,87.9055,87.9244,87.9433,87.9727,87.9643,87.9706,87.9748,87.9811,87.9937,87.9958,87.9937,87.9979,87.9979,88,88,88,88,88,87.9979,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
22,20.0622,33.5614,44.0488,53.0138,59.8866,65.7144,70.836,75.0578,78.4744,81.099,83.0592,84.9336,86.3262,87.5868,88.4976,89.2918,89.7032,90.0574,90.5678,90.8604,91.1178,91.3488,91.5358,91.6282,91.6788,91.7954,91.8042,91.8438,91.9076,91.9142,91.9428,91.9538,91.9868,91.9692,91.967,91.989,91.989,91.989,91.9978,92,91.9934,92,91.9956,91.9978,92,92,91.9978,92,92,92,91.9978,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
23,21.5237,35.3536,47.0284,56.0973,64.2278,70.3274,75.3782,79.624,82.9636,85.5718,87.4716,89.5278,90.6778,91.7197,92.7294,93.4562,93.9438,94.436,94.7764,95.0616,95.264,95.4664,95.5538,95.6826,95.701,95.7999,95.8712,95.9057,95.9011,95.9356,95.9425,95.9655,95.9609,95.977,95.977,95.9954,95.9885,95.9977,95.9977,96,95.9977,96,95.9954,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
24,22.84,37.3648,49.7176,60.076,68.3056,74.2384,79.168,83.9392,87.0904,90.0136,92.1448,93.7864,95.0536,95.9512,96.9616,97.6672,98.2864,98.6128,99.0016,99.1576,99.3712,99.5704,99.688,99.6664,99.772,99.8632,99.8872,99.9088,99.9352,99.9544,99.9448,99.9784,99.976,99.9952,99.9952,99.9856,99.9976,99.9976,99.9976,99.9952,100,99.9976,100,100,99.9976,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
25,23.945,40.6125,53.025,63.5175,72.1875,78.4025,83.95,88.2225,91.42,94.2625,96.365,98.145,99.555,100.2925,101.0825,101.975,102.28,102.8175,103.0225,103.2525,103.435,103.6025,103.685,103.7725,103.8375,103.8475,103.895,103.9625,103.9775,103.9575,103.9825,103.9725,103.9925,103.9825,103.9825,104,104,103.9975,103.9925,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
26,19.107,32.1954,42.3276,50.2706,57.392,62.345,66.2762,69.521,71.8662,73.8526,75.5582,76.9024,77.6564,78.5066,79.0214,79.5882,79.9808,80.1472,80.3864,80.5216,80.649,80.7686,80.766,80.8414,80.9012,80.9038,80.935,80.9688,80.9506,80.9688,80.9792,80.9844,80.9792,80.9922,80.9896,80.9948,81,81,80.9974,81,80.9974,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
27,19.7994,34.023,44.2938,53.3496,59.9321999999999,65.1027,69.636,72.7788,75.414,77.493,79.167,80.1147,81.1515,81.6375,82.0641,82.7256,82.9335,83.3142,83.4465,83.5572,83.6733,83.7543,83.8569,83.8461,83.9136,83.9244,83.9406,83.9595,83.973,83.9838,83.9811,83.9865,83.9946,83.9973,83.9919,83.9919,84,84,84,84,83.9973,84,84,84,83.9973,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
28,21.4884,34.8724,46.7388,56.2896,63.088,68.5368,72.5352,76.0324,78.9444,80.5236,81.904,83.2144,84.144,84.9056,85.2808,85.726,86.0536,86.37,86.496,86.6388,86.748,86.7732,86.8656,86.8936,86.8796,86.9244,86.9608,86.9748,86.9916,86.9888,86.9944,86.9888,87,86.9944,86.9972,86.9972,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
29,22.4125999999999,37.9769,49.574,59.1556,66.0518,71.6923,76.5614,79.6528,82.0946,83.9158,85.5108,86.5374,87.3494,87.9613,88.5587,88.8719,89.1561,89.3562,89.5534,89.6433,89.7825,89.8144,89.8724,89.9101,89.9565,89.9565,89.9652,89.9681,89.9826,89.9942,89.9884,89.9971,89.9942,89.9913,90,90,89.9971,90,90,89.9971,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
30,23.976,40.356,52.566,61.872,69.471,74.991,79.287,82.539,85.239,87.057,88.668,89.652,90.456,91.14,91.554,92.019,92.313,92.436,92.586,92.676,92.787,92.82,92.856,92.925,92.94,92.964,92.97,92.976,92.982,92.991,92.994,92.997,92.991,93,92.997,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
31,24.6566,41.657,54.7328000000002,65.2945,72.8027,78.1378,82.8188,85.8692,88.3058,90.451,91.8491,92.7295,93.6037,94.2981,94.7228,95.163,95.2219,95.4854,95.6683,95.7241,95.8326,95.8729,95.9287,95.9256,95.9411,95.9752,95.9845,95.9907,95.9938,95.9938,96,95.9938,95.9969,95.9969,96,96,95.9969,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
32,25.6688,43.9856,57.7104,67.4416,75.1888000000001,81.8,85.7488,89.4128,91.6688,93.544,94.984,96.1648,96.8848,97.4672,97.8736,98.1776,98.3664,98.5936,98.6512,98.7504,98.84,98.904,98.888,98.9616,98.968,98.9712,98.9744,98.9936,98.9968,99,99,98.9968,99,99,99,99,98.9968,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
33,27.618,45.5469,60.2319,70.9008,78.1607999999999,84.7113,89.2125,92.3210999999999,95.0337,96.8652,98.1027,99.1785,100.0002,100.548,100.9242,101.2113,101.4522,101.6205,101.7228,101.7987,101.8746,101.9307,101.9208,101.9505,101.9571,101.9901,101.9868,101.9901,101.9967,102,102,102,102,101.9967,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
34,19.1394,32.6408,41.6338,48.9336,54.7102,58.4672,61.7754,63.7746,65.342,66.685,67.6336,68.2966,68.7488,69.201,69.4152,69.5682,69.6872,69.8606,69.8198,69.8912,69.9218,69.9388,69.9694,69.9728,69.983,69.983,69.9898,70,69.9932,69.9966,69.9966,69.9966,70,70,70,70,69.9966,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
35,19.78,33.4125,43.58,51.007,56.8835,60.7405,63.5195,65.8645,67.7545,69.0775,69.7985,70.425,70.8275,71.1705,71.412,71.5275,71.6815,71.8005,71.8775,71.881,71.9265,71.9615,71.9685,71.986,71.972,71.993,71.993,71.9825,71.993,71.9965,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
36,20.8136,34.9328,45.0416,52.7708,58.7,62.39,65.8136,68.0276,69.8492,70.9472,71.9912,72.4052,72.9632,73.2008,73.4024,73.5932,73.6724,73.8272,73.8668,73.9028,73.9028,73.9604,73.9712,73.9892,73.9892,73.982,73.982,73.9892,74,74,74,74,74,74,74,74,74,74,73.9964,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
