"PoolSize","prob_0_01","prob_0_02","prob_0_03","prob_0_04","prob_0_05","prob_0_06","prob_0_07","prob_0_08","prob_0_09","prob_0_10","prob_0_11","prob_0_12","prob_0_13","prob_0_14","prob_0_15","prob_0_16","prob_0_17","prob_0_18","prob_0_19","prob_0_20","prob_0_21","prob_0_22","prob_0_23","prob_0_24","prob_0_25","prob_0_26","prob_0_27","prob_0_28","prob_0_29","prob_0_30","prob_0_31","prob_0_32","prob_0_33","prob_0_34","prob_0_35","prob_0_36","prob_0_37","prob_0_38","prob_0_39","prob_0_40","prob_0_41","prob_0_42","prob_0_43","prob_0_44","prob_0_45","prob_0_46","prob_0_47","prob_0_48","prob_0_49","prob_0_50","prob_0_51","prob_0_52","prob_0_53","prob_0_54","prob_0_55","prob_0_56","prob_0_57","prob_0_58","prob_0_59","prob_0_60","prob_0_61","prob_0_62","prob_0_63","prob_0_64","prob_0_65","prob_0_66","prob_0_67","prob_0_68","prob_0_69","prob_0_70","prob_0_71","prob_0_72","prob_0_73","prob_0_74","prob_0_75","prob_0_76","prob_0_77","prob_0_78","prob_0_79","prob_0_80","prob_0_81","prob_0_82","prob_0_83","prob_0_84","prob_0_85","prob_0_86","prob_0_87","prob_0_88","prob_0_89","prob_0_90","prob_0_91","prob_0_92","prob_0_93","prob_0_94","prob_0_95","prob_0_96","prob_0_97","prob_0_98","prob_0_99","prob_1_00"
12,96.3212,145.3112,190.0064,229.9916,264.9092,296.5544,324.8168,349.97,373.0124,392.2556,409.5236,424.7444,438.5252,450.4388,461.6228,470.6084,478.3724,486.1076,492.5528,497.9648,503.0108,507.1148,510.8276,513.722,516.9224,519.092,521.0816,522.9584,524.7068,525.8336,526.91,527.9972,528.7532,529.3388,529.9496,530.5196,530.9036,531.2276,531.5792,531.8696,532.0004,532.2404,532.382,532.5104,532.562,532.6916,532.7384,532.7876,532.8308,532.8464,532.892,532.9232,532.9376,532.94,532.9556,532.9676,532.9748,532.9784,532.9952,532.9868,532.9964,532.9904,532.9964,532.9976,532.9988,533,532.9988,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533
13,98.3525,151.3223,197.6075,239.0879,276.5474,308.9395,337.9659,362.5749,384.853,404.08,422.176,436.606,448.839,461.1136,470.9429,479.0744,486.7158,493.143,498.8734,503.3831,507.5496,511.8253,514.5254,517.4322,519.7488,521.3712,523.1964,524.4392,525.9472,526.969,527.7776,528.4406,529.1569,529.7172,529.959,530.3698,530.6948,530.9288,531.0718,531.3409,531.4605,531.5333,531.6087,531.7153,531.7738,531.8219,531.8622,531.8765,531.9272,531.935,531.9428,531.9675,531.9584,531.9779,531.987,531.9805,531.9935,531.9935,531.9948,531.9974,531.9974,532,531.9987,531.9974,532,531.9961,531.9987,531.9987,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532
14,98.4703999999999,154.5698,203.2394,246.5946,284.0124,316.057,344.5414,369.4726,392.1764,410.501,426.0942,440.9678,453.5664,464.1854,472.7366,480.865,487.6844,493.4034,498.2824,502.0456,505.7304,509.1198,511.8134,513.9022,515.7488,517.4246,518.6412,519.6436,520.569,521.4356,522.018,522.5976,523.0148,523.425,523.7078,524.0144,524.1852,524.3434,524.4288,524.538,524.713,524.7046,524.7704,524.8292,524.8782,524.8992,524.9174,524.9342,524.9454,524.972,524.9664,524.9832,524.9916,524.9874,524.9944,524.9958,524.993,524.9972,525,524.9986,524.9958,525,525,524.9986,525,524.9986,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
15,101.355,160.9455,213.108,258.1035,297.0315,330.384,358.458,384.0765,405.708,423.744,440.0835,452.844,464.517,474.72,483.078,490.2945,496.737,501.5175,506.2215,509.625,512.6775,515.37,517.3275,519.4995,520.8225,522.183,523.104,524.151,524.8395,525.429,525.9285,526.335,526.725,526.941,527.1165,527.3295,527.4795,527.535,527.6385,527.6985,527.7885,527.8335,527.8815,527.9055,527.9205,527.9415,527.961,527.973,527.967,527.9865,527.9805,527.9925,527.994,527.9985,527.9925,527.994,527.997,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528
16,103.76,167.6864,219.0688,266.6,305.6864,339.3376,368.9328,394.3216,414.4736,432.448,447.3344,460.5248,472.1136,480.864,488.6848,495.6016,500.312,504.928,509.0464,512.1104,514.92,517.0432,518.6416,520.3056,521.6464,522.6528,523.6128,524.1664,524.7904,525.2528,525.4784,525.9088,526.1264,526.3344,526.4128,526.5424,526.6608,526.7312,526.7904,526.8064,526.8928,526.9024,526.9328,526.936,526.9728,526.9568,526.9872,526.9808,526.984,526.9904,526.992,526.9968,526.9984,527,527,526.9984,526.9984,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
17,105.3147,170.627,225.2701,273.7422,313.1924,346.9714,375.9105,398.7007,420.1258,437.6562,451.7271,463.4248,473.4327,482.3016,489.5283,495.2947,500.0972,504.3795,507.601,509.8926,512.4188,514.316,515.6437,517.0309,518.1342,518.7955,519.4687,519.9464,520.3102,520.7318,521.0072,521.201,521.3693,521.5155,521.6005,521.7127,521.7739,521.8419,521.8606,521.9167,521.9303,521.9592,521.9728,521.9762,521.9728,521.9864,521.9779,521.9881,521.9915,521.9932,521.9983,521.9983,521.9966,522,522,522,521.9983,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
18,106.1928,173.5974,229.3434,276.6222,316.9062,350.6922,377.991,402.4566,421.722,437.0472,450.9108,462.2634,471.7116,479.187,485.5086,490.6566,495.0756,498.3894,501.1506,503.5914,505.566,506.9538,508.0734,509.3352,509.9634,510.6348,511.1586,511.4412,511.8336,512.0874,512.3322,512.4798,512.5716,512.676,512.7336,512.8092,512.8488,512.9028,512.9334,512.9496,512.9442,512.9694,512.9676,512.9892,512.9856,512.9892,512.9946,512.9982,512.9982,512.9946,512.9982,512.9964,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
19,111.0364,182.0128,239.8697,289.1025,330.4294,363.2975,391.6531,415.8325,433.8692,450.4239,463.6498,474.97,483.1856,490.8217,496.0391,500.7948,504.3592,507.9578,510.12,512.3126,513.863,515.2025,516.2722,517.0512,517.6516,518.1456,518.5731,518.9189,519.1811,519.3616,519.5155,519.6352,519.7112,519.8043,519.8385,519.8765,519.9031,519.924,519.9563,519.9468,519.9772,519.981,519.981,519.9924,519.9943,519.9981,519.9981,519.9962,519.9962,519.9981,520,519.9981,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
20,113.838,188.768,249.882,301.126,341.518,377.146,403.956,427.338,446.484,461.534,474.286,483.726,492.21,499.086,504.21,508.638,512.084,514.678,516.922,518.5,520.228,521.25,522.006,522.688,523.17,523.552,523.956,524.238,524.384,524.532,524.666,524.75,524.772,524.858,524.894,524.932,524.95,524.96,524.968,524.978,524.972,524.99,524.988,524.994,524.99,524.994,524.998,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,524.998,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
21,113.2412,186.4661,247.5719,297.1697,339.1571,370.4345,396.863,419.3813,436.5068,450.6314,461.7761,471.2156,478.1624,484.1348,488.7191,492.4424,495.5735,497.726,499.6202,500.9558,502.2263,503.0411,503.6879,504.2381,504.8282,505.0613,505.2356,505.4561,505.5737,505.6766,505.7942,505.8215,505.8551,505.8929,505.9286,505.9664,505.9559,505.9748,505.9811,505.979,505.9916,505.9937,505.9979,506,505.9958,505.9979,505.9958,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
22,115.3526,192.72,255.2748,304.986,344.8214,377.4474,405.3456,425.436,442.838,455.9874,466.7212,475.0944,481.8,487.3814,491.1918,494.8856,497.2176,499.1206,500.8762,501.9652,502.9244,503.6504,504.262,504.6074,505.0606,505.2278,505.4478,505.5688,505.681,505.7074,505.8262,505.8966,505.9362,505.945,505.9582,505.9824,505.9692,505.9868,505.9846,505.9802,505.9978,506,505.9978,505.9934,505.9978,505.9978,506,505.9978,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
23,119.256,196.7476,260.6186,310.7977,350.5647,384.0067,409.3872,429.9078,445.6858,458.9361,468.7065,476.7818,483.0746,487.6355,491.4259,494.5033,496.433,498.5329,499.6852,500.8099,501.6586,502.2405,502.6545,502.9466,503.2594,503.4296,503.586,503.7056,503.7654,503.8344,503.9218,503.9034,503.9287,503.9586,503.977,503.9563,503.9793,503.9908,503.9931,503.9977,503.9954,504,503.9931,504,503.9977,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
24,120.6512,199.5416,266.1752,315.3368,356.3576,386.8736,412.6712,431.7632,447.056,459.68,468.5504,475.6832,481.9448,486.0056,489.2384,491.9024,493.7384,495.416,496.5512,497.2592,497.9456,498.5912,498.9656,499.2392,499.4648,499.6472,499.7264,499.8008,499.8296,499.88,499.9064,499.9448,499.9616,499.9736,499.976,499.9928,499.9928,499.9904,499.9976,499.9976,499.9976,500,499.9976,500,500,500,499.9976,500,500,500,499.9976,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
25,128.11,215.3675,281.8025,335.44,377.01,409.265,435.2475,454.5775,469.38,481.6675,491.1825,497.84,502.6875,507.2075,510.685,512.6325,514.475,515.8725,517.065,517.855,518.255,518.74,519.18,519.2825,519.6225,519.7125,519.7225,519.8375,519.885,519.92,519.955,519.9675,519.965,519.9775,519.985,519.99,519.99,519.9975,519.995,520,519.9975,519.9975,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
26,130.293,217.6842,285.006,336.5848,378.6684,409.6006,434.5658,453.5146,467.6794,478.5266,487.3744,493.5156,498.4686,502.2776,504.8282,507.2384,508.5228,509.8514,510.5846,511.1852,511.7598,512.1212,512.2278,512.4826,512.6074,512.7478,512.805,512.8804,512.8986,512.9272,512.948,512.9766,512.9792,512.9896,512.9922,512.9922,512.9974,512.9974,512.9974,513,513,513,513,512.9974,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
27,131.5755,218.1105,286.5663,337.6665,377.397,407.3697,431.6049,449.3601,463.0356,473.4738,481.482,487.1655,491.3424,494.3556,497.1636,498.9834,500.3172,501.3594,502.0155,502.6068,502.9956,503.2251,503.4843,503.6841,503.7273,503.811,503.8758,503.8947,503.9298,503.9595,503.9703,503.9838,503.9892,503.9946,503.9892,504,503.9973,504,504,503.9973,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
28,132.0772,218.292,284.6968,336.088,375.5288,405.7352,426.2144,443.9944,456.978,466.4868,473.2964,478.4708,481.9904,485.3812,487.3776,488.828,489.9704,490.774,491.5132,491.88,492.2216,492.4428,492.5772,492.7088,492.804,492.8544,492.902,492.9356,492.9636,492.9692,492.9664,492.986,492.9944,492.9916,492.9944,493,492.9972,493,493,493,493,493,493,493,493,493,493,492.9972,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493
29,138.5303,229.7498,299.7906,354.2845,393.8318,423.2407,446.1043,462.7329,475.2,484.8077,491.6053,496.5788,500.5141,502.895,505.0584,506.5838,507.4074,508.1498,508.7298,509.1126,509.3881,509.5505,509.6868,509.768,509.8144,509.8869,509.9159,509.9449,509.9768,509.9826,509.971,509.9913,509.9913,510,509.9971,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
30,137.452,230.521,297.88,350.146,387.367,417.598,438.229,453.373,465.034,473.62,480.238,484.153,487.708,489.907,492.037,492.934,493.789,494.533,495.007,495.169,495.526,495.637,495.763,495.826,495.889,495.919,495.943,495.961,495.991,495.991,495.991,495.991,495.997,496,496,495.997,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496
31,145.89,242.4085,313.7333,366.4798,407.3347,434.7666,456.0264,471.3125,483.2537,491.1277,496.4969,501.0198,504.4391,507.0152,508.187,509.3619,510.2454,510.636,511.0452,511.3583,511.566,511.7551,511.8109,511.8326,511.9318,511.9349,511.9597,511.9783,511.9752,511.9876,511.9907,511.9938,511.9907,511.9969,511.9969,511.9969,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
32,144.0848,238.0112,308.8816,360.3728,397.1568,424.5936,445.1792,458.6544,469.3744,476.8016,481.9664,485.7264,488.5264,490.4016,491.7968,492.8496,493.4032,493.9216,494.344,494.5072,494.7024,494.7984,494.8656,494.9008,494.9264,494.9744,494.9872,494.9936,495,494.9936,494.9936,495,495,494.9936,495,495,495,495,495,495,494.9968,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
33,150.8808,248.6169,323.4609,376.7955,413.8017,441.4986,461.3118,475.5909,485.4282,492.8763,497.9385,501.6378,504.0765,506.0433,507.3567,508.02,508.7064,509.0529,509.4819,509.6139,509.7261,509.8218,509.8845,509.9274,509.9604,509.9736,509.9934,509.9967,509.9868,509.9901,509.9967,509.9967,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
34,147.3344,244.656,313.9786,365.8524,401.345,426.624,446.735,459.0804,468.1312,474.3532,479.851,482.809,484.883,486.5422,487.6744,488.4496,488.9052,489.2418,489.5002,489.7042,489.8164,489.8504,489.9082,489.966,489.9762,489.9626,489.9898,489.9898,489.9932,489.9966,489.9932,489.9966,489.9966,489.9966,490,490,489.9966,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490
35,155.9145,256.669,327.81,381.0695,417.0915,443.7615,462.2135,474.67,483.721,490.35,494.7285,497.6335,499.4045,501.0005,501.879,502.719,503.0095,503.3525,503.622,503.769,503.8145,503.916,503.937,503.9545,503.972,503.993,503.9895,503.9965,503.9895,503.9965,504,504,503.9965,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
36,150.1996,248.7496,318.316,367.6864,402.6676,425.8876,443.1496,454.972,463.3096,468.562,472.6588,475.5604,477.3352,478.444,479.2036,479.9164,480.1468,480.5536,480.6436,480.7912,480.8632,480.9388,480.9532,480.9784,480.9604,480.9892,480.9856,480.982,480.9928,480.9964,480.9964,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
